"H (A_per_meter)" 	"B (tesla)"
-202000 	-0.26219999999999999
-201000 	0.087900000000000006
-200000 	0.67410000000000003
-197000 	0.85270000000000001
-195000 	0.89249999999999996
-192000 	0.91490000000000005
-190000 	0.92989999999999995
-187000 	0.94110000000000005
-185000 	0.94999999999999996
-183000 	0.95750000000000002
-180000 	0.96399999999999997
-178000 	0.96989999999999998
-176000 	0.97529999999999994
-173000 	0.98019999999999996
-171000 	0.98499999999999999
-168000 	0.98939999999999995
-166000 	0.99370000000000003
-164000 	0.99790000000000001
-161000 	1.0019
-159000 	1.0058
-157000 	1.0096000000000001
-154000 	1.0134000000000001
-152000 	1.0170999999999999
-149000 	1.0206999999999999
-147000 	1.0243
-145000 	1.0279
-142000 	1.0314000000000001
-140000 	1.0348999999999999
-138000 	1.0383
-135000 	1.0417000000000001
-133000 	1.0450999999999999
-130000 	1.0485
-128000 	1.0519000000000001
-126000 	1.0551999999999999
-123000 	1.0586
-121000 	1.0619000000000001
-119000 	1.0651999999999999
-116000 	1.0685
-114000 	1.0718000000000001
-111000 	1.075
-109000 	1.0783
-107000 	1.0814999999999999
-104000 	1.0848
-102000 	1.0880000000000001
-100000 	1.0911999999999999
-97000 	1.0945
-95000 	1.0976999999999999
-93000 	1.1009
-90000 	1.1041000000000001
-88000 	1.1073
-85000 	1.1105
-83000 	1.1136999999999999
-81000 	1.1169
-78000 	1.1200000000000001
-76000 	1.1232
-74000 	1.1264000000000001
-71000 	1.1295999999999999
-69000 	1.1327
-66000 	1.1358999999999999
-64000 	1.1391
-62000 	1.1422000000000001
-59000 	1.1454
-57000 	1.1486000000000001
-55000 	1.1516999999999999
-52000 	1.1549
-50000 	1.1579999999999999
-47000 	1.1612
-45000 	1.1642999999999999
-43000 	1.1674
-40000 	1.1706000000000001
-38000 	1.1737
-36000 	1.1769000000000001
-33000 	1.1799999999999999
-31000 	1.1831
-28000 	1.1862999999999999
-26000 	1.1894
-24000 	1.1924999999999999
-21000 	1.1957
-19000 	1.1988000000000001
-17000 	1.2019
-14000 	1.2051000000000001
-12000 	1.2081999999999999
-9000 	1.2113
-7000 	1.2143999999999999
-5000 	1.2176
-2000 	1.2206999999999999
0 	1.2238
