"H (A_per_meter)" 	"B (tesla)"
-1205000 	-1.5676000000000001
-1203000 	-1.1321000000000001
-1194000 	-0.79149999999999998
-1177000 	-0.65029999999999999
-1163000 	-0.60260000000000002
-1149000 	-0.56889999999999996
-1134000 	-0.54100000000000004
-1120000 	-0.5161
-1106000 	-0.49309999999999998
-1092000 	-0.47110000000000002
-1078000 	-0.44990000000000002
-1063000 	-0.42930000000000001
-1049000 	-0.40899999999999997
-1035000 	-0.3891
-1021000 	-0.36930000000000002
-1007000 	-0.3498
-993000 	-0.33040000000000003
-978000 	-0.31109999999999999
-964000 	-0.29189999999999999
-950000 	-0.27279999999999999
-936000 	-0.25380000000000003
-922000 	-0.23480000000000001
-908000 	-0.21590000000000001
-893000 	-0.19700000000000001
-879000 	-0.17810000000000001
-865000 	-0.1593
-851000 	-0.14050000000000001
-837000 	-0.12180000000000001
-822000 	-0.1031
-808000 	-0.0843
-794000 	-0.065600000000000006
-780000 	-0.047
-766000 	-0.028299999999999999
-752000 	-0.0097000000000000003
-737000 	0.0089999999999999993
-723000 	0.0276
-709000 	0.046199999999999998
-695000 	0.064799999999999996
-681000 	0.083400000000000002
-666000 	0.10199999999999999
-652000 	0.1206
-638000 	0.13919999999999999
-624000 	0.15770000000000001
-610000 	0.17630000000000001
-596000 	0.1948
-581000 	0.21340000000000001
-567000 	0.2319
-553000 	0.2505
-539000 	0.26900000000000002
-525000 	0.28760000000000002
-510000 	0.30609999999999998
-496000 	0.3246
-482000 	0.34310000000000002
-468000 	0.36170000000000002
-454000 	0.38019999999999998
-440000 	0.3987
-425000 	0.41720000000000002
-411000 	0.43569999999999998
-397000 	0.45419999999999999
-383000 	0.47270000000000001
-369000 	0.49120000000000003
-354000 	0.50970000000000004
-340000 	0.5282
-326000 	0.54669999999999996
-312000 	0.56520000000000004
-298000 	0.5837
-284000 	0.60219999999999996
-269000 	0.62070000000000003
-255000 	0.63919999999999999
-241000 	0.65769999999999995
-227000 	0.67620000000000002
-213000 	0.6946
-199000 	0.71309999999999996
-184000 	0.73160000000000003
-170000 	0.75009999999999999
-156000 	0.76859999999999995
-142000 	0.78710000000000002
-128000 	0.80549999999999999
-113000 	0.82399999999999995
-99000 	0.84250000000000003
-85000 	0.86099999999999999
-71000 	0.87939999999999996
-57000 	0.89790000000000003
-43000 	0.91639999999999999
-28000 	0.93489999999999995
-14000 	0.95330000000000004
0 	0.9718
