"H (A_per_meter)" 	"B (tesla)"
-1620000 	-2.1076000000000001
-1612000 	-1.4136
-1604000 	-1.2661
-1582000 	-1.1308
-1563000 	-1.0752999999999999
-1544000 	-1.0343
-1525000 	-0.99960000000000004
-1506000 	-0.96799999999999997
-1487000 	-0.93840000000000001
-1468000 	-0.90990000000000004
-1449000 	-0.88219999999999998
-1430000 	-0.85509999999999997
-1411000 	-0.82840000000000003
-1392000 	-0.80200000000000005
-1373000 	-0.77580000000000005
-1354000 	-0.74990000000000001
-1334000 	-0.72409999999999997
-1315000 	-0.69840000000000002
-1296000 	-0.67279999999999995
-1277000 	-0.64729999999999999
-1258000 	-0.62190000000000001
-1239000 	-0.59650000000000003
-1220000 	-0.57120000000000004
-1201000 	-0.54600000000000004
-1182000 	-0.52070000000000005
-1163000 	-0.49559999999999998
-1144000 	-0.47039999999999998
-1125000 	-0.44529999999999997
-1106000 	-0.42020000000000002
-1087000 	-0.39510000000000001
-1068000 	-0.37
-1049000 	-0.34499999999999997
-1029000 	-0.32000000000000001
-1010000 	-0.29499999999999998
-991000 	-0.27000000000000002
-972000 	-0.245
-953000 	-0.22
-934000 	-0.19500000000000001
-915000 	-0.1701
-896000 	-0.14510000000000001
-877000 	-0.1202
-858000 	-0.095200000000000007
-839000 	-0.070300000000000001
-820000 	-0.045400000000000003
-801000 	-0.020500000000000001
-782000 	0.0044000000000000003
-763000 	0.0293
-743000 	0.054199999999999998
-724000 	0.079100000000000004
-705000 	0.104
-686000 	0.12889999999999999
-667000 	0.15379999999999999
-648000 	0.1787
-629000 	0.20349999999999999
-610000 	0.22839999999999999
-591000 	0.25330000000000003
-572000 	0.2782
-553000 	0.30299999999999999
-534000 	0.32790000000000002
-515000 	0.35270000000000001
-496000 	0.37759999999999999
-477000 	0.40250000000000002
-458000 	0.42730000000000001
-438000 	0.45219999999999999
-419000 	0.47699999999999998
-400000 	0.50190000000000001
-381000 	0.52669999999999995
-362000 	0.55159999999999998
-343000 	0.57640000000000002
-324000 	0.60119999999999996
-305000 	0.62609999999999999
-286000 	0.65090000000000003
-267000 	0.67579999999999996
-248000 	0.7006
-229000 	0.72540000000000004
-210000 	0.75029999999999997
-191000 	0.77510000000000001
-172000 	0.79990000000000006
-153000 	0.82479999999999998
-133000 	0.84960000000000002
-114000 	0.87439999999999996
-95000 	0.89929999999999999
-76000 	0.92410000000000003
-57000 	0.94889999999999997
-38000 	0.97370000000000001
-19000 	0.99860000000000004
0 	1.0234000000000001
