"H (A_per_meter)" 	"B (tesla)"
-608000 	-0.79049999999999998
-607000 	-0.6482
-602000 	-0.1003
-594000 	-0.00069999999999999999
-586000 	0.034099999999999998
-579000 	0.056899999999999999
-572000 	0.074399999999999994
-565000 	0.089399999999999993
-558000 	0.1027
-551000 	0.11509999999999999
-543000 	0.1268
-536000 	0.13800000000000001
-529000 	0.1489
-522000 	0.1595
-515000 	0.17000000000000001
-508000 	0.1802
-501000 	0.19040000000000001
-493000 	0.20039999999999999
-486000 	0.2104
-479000 	0.22020000000000001
-472000 	0.2301
-465000 	0.23980000000000001
-458000 	0.2495
-450000 	0.25919999999999999
-443000 	0.26889999999999997
-436000 	0.27850000000000003
-429000 	0.28810000000000002
-422000 	0.29770000000000002
-415000 	0.30719999999999997
-408000 	0.31680000000000003
-400000 	0.32629999999999998
-393000 	0.33579999999999999
-386000 	0.3453
-379000 	0.3548
-372000 	0.36420000000000002
-365000 	0.37369999999999998
-358000 	0.38319999999999999
-350000 	0.3926
-343000 	0.40200000000000002
-336000 	0.41149999999999998
-329000 	0.4209
-322000 	0.43030000000000002
-315000 	0.43969999999999998
-307000 	0.4491
-300000 	0.45850000000000002
-293000 	0.46789999999999998
-286000 	0.4773
-279000 	0.48670000000000002
-272000 	0.49609999999999999
-265000 	0.50549999999999995
-257000 	0.51480000000000004
-250000 	0.5242
-243000 	0.53359999999999996
-236000 	0.54290000000000005
-229000 	0.55230000000000001
-222000 	0.56169999999999998
-215000 	0.57099999999999995
-207000 	0.58040000000000003
-200000 	0.5897
-193000 	0.59909999999999997
-186000 	0.60850000000000004
-179000 	0.61780000000000002
-172000 	0.62719999999999998
-164000 	0.63649999999999995
-157000 	0.64590000000000003
-150000 	0.6552
-143000 	0.66449999999999998
-136000 	0.67390000000000005
-129000 	0.68320000000000003
-122000 	0.69259999999999999
-114000 	0.70189999999999997
-107000 	0.71120000000000005
-100000 	0.72060000000000002
-93000 	0.72989999999999999
-86000 	0.73919999999999997
-79000 	0.74860000000000004
-72000 	0.75790000000000002
-64000 	0.76719999999999999
-57000 	0.77659999999999996
-50000 	0.78590000000000004
-43000 	0.79520000000000002
-36000 	0.80459999999999998
-29000 	0.81389999999999996
-21000 	0.82320000000000004
-14000 	0.83250000000000002
-7000 	0.84189999999999998
0 	0.85119999999999996
