"H (A_per_meter)" 	"B (tesla)"
-765000 	-0.99480000000000002
-761000 	-0.071199999999999999
-757000 	0.1178
-747000 	0.27489999999999998
-738000 	0.32790000000000002
-729000 	0.36130000000000001
-720000 	0.38640000000000002
-711000 	0.40720000000000001
-702000 	0.42549999999999999
-693000 	0.44209999999999999
-684000 	0.4577
-675000 	0.47249999999999998
-666000 	0.48680000000000001
-657000 	0.50060000000000004
-648000 	0.51419999999999999
-639000 	0.52739999999999998
-630000 	0.54049999999999998
-621000 	0.5534
-612000 	0.56620000000000004
-603000 	0.57879999999999998
-594000 	0.59130000000000005
-585000 	0.6038
-576000 	0.61619999999999997
-567000 	0.62849999999999995
-558000 	0.64080000000000004
-549000 	0.65300000000000002
-540000 	0.66520000000000001
-531000 	0.6774
-522000 	0.6895
-513000 	0.7016
-504000 	0.71360000000000001
-495000 	0.72570000000000001
-486000 	0.73770000000000002
-477000 	0.74970000000000003
-468000 	0.76160000000000005
-459000 	0.77359999999999995
-450000 	0.78559999999999997
-441000 	0.79749999999999999
-432000 	0.80940000000000001
-423000 	0.82130000000000003
-414000 	0.83320000000000005
-405000 	0.84509999999999996
-396000 	0.85699999999999998
-387000 	0.86890000000000001
-378000 	0.88070000000000004
-369000 	0.89259999999999995
-360000 	0.90439999999999998
-351000 	0.9163
-342000 	0.92810000000000004
-333000 	0.93999999999999995
-324000 	0.95179999999999998
-315000 	0.96360000000000001
-306000 	0.97540000000000004
-297000 	0.98719999999999997
-288000 	0.999
-279000 	1.0107999999999999
-270000 	1.0226999999999999
-261000 	1.0344
-252000 	1.0462
-243000 	1.0580000000000001
-234000 	1.0698000000000001
-225000 	1.0815999999999999
-216000 	1.0933999999999999
-207000 	1.1052
-198000 	1.117
-189000 	1.1287
-180000 	1.1405000000000001
-171000 	1.1523000000000001
-162000 	1.1639999999999999
-153000 	1.1758
-144000 	1.1876
-135000 	1.1993
-126000 	1.2111000000000001
-117000 	1.2229000000000001
-108000 	1.2345999999999999
-99000 	1.2464
-90000 	1.2581
-81000 	1.2699
-72000 	1.2817000000000001
-63000 	1.2934000000000001
-54000 	1.3051999999999999
-45000 	1.3169
-36000 	1.3287
-27000 	1.3404
-18000 	1.3521000000000001
-9000 	1.3638999999999999
0 	1.3755999999999999
