"H (A_per_meter)" 	"B (tesla)"
-430000 	-0.55979999999999996
-430000 	-0.1143
-427000 	0.22850000000000001
-420000 	0.3584
-415000 	0.39500000000000002
-410000 	0.4173
-405000 	0.43359999999999999
-400000 	0.44679999999999997
-395000 	0.45810000000000001
-390000 	0.46829999999999999
-385000 	0.47770000000000001
-380000 	0.48659999999999998
-375000 	0.495
-370000 	0.50319999999999998
-365000 	0.5111
-360000 	0.51880000000000004
-354000 	0.52639999999999998
-349000 	0.53380000000000005
-344000 	0.54120000000000001
-339000 	0.5484
-334000 	0.55559999999999998
-329000 	0.56279999999999997
-324000 	0.56979999999999997
-319000 	0.57689999999999997
-314000 	0.58389999999999997
-309000 	0.59089999999999998
-304000 	0.5978
-299000 	0.60470000000000002
-294000 	0.61160000000000003
-289000 	0.61839999999999995
-284000 	0.62529999999999997
-279000 	0.6321
-273000 	0.63890000000000002
-268000 	0.64570000000000005
-263000 	0.65249999999999997
-258000 	0.6593
-253000 	0.66610000000000003
-248000 	0.67279999999999995
-243000 	0.67959999999999998
-238000 	0.68630000000000002
-233000 	0.69299999999999995
-228000 	0.69969999999999999
-223000 	0.70650000000000002
-218000 	0.71319999999999995
-213000 	0.71989999999999998
-208000 	0.72660000000000002
-203000 	0.73329999999999995
-197000 	0.7399
-192000 	0.74660000000000004
-187000 	0.75329999999999997
-182000 	0.76000000000000001
-177000 	0.76670000000000005
-172000 	0.77329999999999999
-167000 	0.78000000000000003
-162000 	0.78669999999999995
-157000 	0.79330000000000001
-152000 	0.80000000000000004
-147000 	0.80659999999999998
-142000 	0.81330000000000002
-137000 	0.81989999999999996
-132000 	0.8266
-127000 	0.83320000000000005
-122000 	0.83989999999999998
-116000 	0.84650000000000003
-111000 	0.85319999999999996
-106000 	0.85980000000000001
-101000 	0.86639999999999995
-96000 	0.87309999999999999
-91000 	0.87970000000000004
-86000 	0.88629999999999998
-81000 	0.89300000000000002
-76000 	0.89959999999999996
-71000 	0.90620000000000001
-66000 	0.91279999999999994
-61000 	0.91949999999999998
-56000 	0.92610000000000003
-51000 	0.93269999999999997
-46000 	0.93930000000000002
-41000 	0.94599999999999995
-35000 	0.9526
-30000 	0.95920000000000005
-25000 	0.96579999999999999
-20000 	0.97250000000000003
-15000 	0.97909999999999997
-10000 	0.98570000000000002
-5000 	0.99229999999999996
0 	0.99890000000000001
