"H (A_per_meter)" 	"B (tesla)"
-93000 	-0.1208
-93000 	0.18429999999999999
-92000 	0.8034
-91000 	0.92530000000000001
-90000 	0.96130000000000004
-88000 	0.98080000000000001
-87000 	0.99350000000000005
-86000 	1.0024999999999999
-85000 	1.0094000000000001
-84000 	1.0149999999999999
-83000 	1.0196000000000001
-82000 	1.0237000000000001
-81000 	1.0271999999999999
-80000 	1.0304
-79000 	1.0334000000000001
-78000 	1.0361
-76000 	1.0387
-75000 	1.0410999999999999
-74000 	1.0434000000000001
-73000 	1.0456000000000001
-72000 	1.0477000000000001
-71000 	1.0498000000000001
-70000 	1.0518000000000001
-69000 	1.0537000000000001
-68000 	1.0556000000000001
-67000 	1.0575000000000001
-66000 	1.0592999999999999
-64000 	1.0610999999999999
-63000 	1.0628
-62000 	1.0646
-61000 	1.0663
-60000 	1.0680000000000001
-59000 	1.0697000000000001
-58000 	1.0713999999999999
-57000 	1.073
-56000 	1.0746
-55000 	1.0763
-54000 	1.0779000000000001
-52000 	1.0794999999999999
-51000 	1.0810999999999999
-50000 	1.0827
-49000 	1.0842000000000001
-48000 	1.0858000000000001
-47000 	1.0873999999999999
-46000 	1.0889
-45000 	1.0905
-44000 	1.0920000000000001
-43000 	1.0935999999999999
-42000 	1.0951
-40000 	1.0966
-39000 	1.0981000000000001
-38000 	1.0996999999999999
-37000 	1.1012
-36000 	1.1027
-35000 	1.1042000000000001
-34000 	1.1056999999999999
-33000 	1.1072
-32000 	1.1087
-31000 	1.1102000000000001
-29000 	1.1116999999999999
-28000 	1.1132
-27000 	1.1147
-26000 	1.1162000000000001
-25000 	1.1176999999999999
-24000 	1.1191
-23000 	1.1206
-22000 	1.1221000000000001
-21000 	1.1235999999999999
-20000 	1.1251
-19000 	1.1265000000000001
-17000 	1.1279999999999999
-16000 	1.1294999999999999
-15000 	1.1309
-14000 	1.1324000000000001
-13000 	1.1338999999999999
-12000 	1.1353
-11000 	1.1368
-10000 	1.1383000000000001
-9000 	1.1396999999999999
-8000 	1.1412
-7000 	1.1427
-5000 	1.1440999999999999
-4000 	1.1456
-3000 	1.147
-2000 	1.1485000000000001
-1000 	1.1498999999999999
0 	1.1514
