"H (A_per_meter)" 	"B (tesla)"
-192000 	-0.24959999999999999
-192000 	0.017299999999999999
-190000 	0.46429999999999999
-187000 	0.60119999999999996
-185000 	0.6321
-183000 	0.64980000000000004
-181000 	0.66180000000000005
-178000 	0.67090000000000005
-176000 	0.67830000000000001
-174000 	0.68459999999999999
-172000 	0.69010000000000005
-169000 	0.69520000000000004
-167000 	0.69989999999999997
-165000 	0.70430000000000004
-163000 	0.70840000000000003
-160000 	0.71240000000000003
-158000 	0.71630000000000005
-156000 	0.71999999999999997
-154000 	0.72370000000000001
-151000 	0.72719999999999996
-149000 	0.73080000000000001
-147000 	0.73419999999999996
-145000 	0.73760000000000003
-142000 	0.74099999999999999
-140000 	0.74429999999999996
-138000 	0.74760000000000004
-135000 	0.75080000000000002
-133000 	0.75409999999999999
-131000 	0.75729999999999997
-129000 	0.76049999999999995
-126000 	0.76370000000000005
-124000 	0.76680000000000004
-122000 	0.77000000000000002
-120000 	0.77310000000000001
-117000 	0.7762
-115000 	0.77939999999999998
-113000 	0.78249999999999997
-111000 	0.78549999999999998
-108000 	0.78859999999999997
-106000 	0.79169999999999996
-104000 	0.79479999999999995
-102000 	0.79779999999999995
-99000 	0.80089999999999995
-97000 	0.80389999999999995
-95000 	0.80700000000000005
-93000 	0.81000000000000005
-90000 	0.81310000000000004
-88000 	0.81610000000000005
-86000 	0.81910000000000005
-84000 	0.82220000000000004
-81000 	0.82520000000000004
-79000 	0.82820000000000005
-77000 	0.83120000000000005
-75000 	0.83420000000000005
-72000 	0.83720000000000006
-70000 	0.84019999999999995
-68000 	0.84319999999999995
-65000 	0.84619999999999995
-63000 	0.84919999999999995
-61000 	0.85219999999999996
-59000 	0.85519999999999996
-56000 	0.85819999999999996
-54000 	0.86119999999999997
-52000 	0.86419999999999997
-50000 	0.86719999999999997
-47000 	0.87019999999999997
-45000 	0.87319999999999998
-43000 	0.87609999999999999
-41000 	0.87909999999999999
-38000 	0.8821
-36000 	0.8851
-34000 	0.8881
-32000 	0.89100000000000001
-29000 	0.89400000000000002
-27000 	0.89700000000000002
-25000 	0.90000000000000002
-23000 	0.90290000000000004
-20000 	0.90590000000000004
-18000 	0.90890000000000004
-16000 	0.91190000000000004
-14000 	0.91479999999999995
-11000 	0.91779999999999995
-9000 	0.92079999999999995
-7000 	0.92369999999999997
-5000 	0.92669999999999997
-2000 	0.92969999999999997
0 	0.93259999999999998
