"H (A_per_meter)" 	"B (tesla)"
-266000 	-0.34599999999999997
-266000 	-0.0041999999999999997
-264000 	0.56840000000000002
-260000 	0.74409999999999998
-257000 	0.78410000000000002
-254000 	0.80700000000000005
-250000 	0.82269999999999999
-247000 	0.83460000000000001
-244000 	0.84440000000000004
-241000 	0.85270000000000001
-238000 	0.86019999999999996
-235000 	0.86699999999999999
-232000 	0.87329999999999997
-228000 	0.87919999999999998
-225000 	0.88480000000000003
-222000 	0.89029999999999998
-219000 	0.89549999999999996
-216000 	0.90059999999999996
-213000 	0.90559999999999996
-210000 	0.91049999999999998
-207000 	0.9153
-203000 	0.92000000000000004
-200000 	0.92469999999999997
-197000 	0.92930000000000001
-194000 	0.93389999999999995
-191000 	0.93840000000000001
-188000 	0.94289999999999996
-185000 	0.94730000000000003
-182000 	0.95179999999999998
-178000 	0.95620000000000005
-175000 	0.96060000000000001
-172000 	0.96489999999999998
-169000 	0.96930000000000005
-166000 	0.97360000000000002
-163000 	0.97789999999999999
-160000 	0.98219999999999996
-156000 	0.98650000000000004
-153000 	0.99070000000000003
-150000 	0.995
-147000 	0.99919999999999998
-144000 	1.0035000000000001
-141000 	1.0077
-138000 	1.0119
-135000 	1.0162
-131000 	1.0204
-128000 	1.0246
-125000 	1.0287999999999999
-122000 	1.0329999999999999
-119000 	1.0371999999999999
-116000 	1.0412999999999999
-113000 	1.0455000000000001
-110000 	1.0497000000000001
-106000 	1.0539000000000001
-103000 	1.0580000000000001
-100000 	1.0622
-97000 	1.0664
-94000 	1.0705
-91000 	1.0747
-88000 	1.0788
-85000 	1.083
-81000 	1.0871
-78000 	1.0911999999999999
-75000 	1.0953999999999999
-72000 	1.0994999999999999
-69000 	1.1036999999999999
-66000 	1.1077999999999999
-63000 	1.1119000000000001
-59000 	1.1161000000000001
-56000 	1.1202000000000001
-53000 	1.1243000000000001
-50000 	1.1284000000000001
-47000 	1.1326000000000001
-44000 	1.1367
-41000 	1.1408
-38000 	1.1449
-34000 	1.149
-31000 	1.1532
-28000 	1.1573
-25000 	1.1614
-22000 	1.1655
-19000 	1.1696
-16000 	1.1737
-13000 	1.1778
-9000 	1.1819
-6000 	1.1859999999999999
-3000 	1.1901999999999999
0 	1.1942999999999999
