"H (A_per_meter)" 	"B (tesla)"
-673000 	-0.87580000000000002
-671000 	-0.15590000000000001
-667000 	0.1618
-658000 	0.33450000000000002
-650000 	0.38429999999999997
-642000 	0.4153
-634000 	0.43830000000000002
-626000 	0.45729999999999998
-618000 	0.47389999999999999
-610000 	0.4889
-602000 	0.50290000000000001
-594000 	0.51619999999999999
-586000 	0.52900000000000003
-578000 	0.5413
-570000 	0.55330000000000001
-562000 	0.56510000000000005
-555000 	0.57669999999999999
-547000 	0.58819999999999995
-539000 	0.59950000000000003
-531000 	0.61070000000000002
-523000 	0.62180000000000002
-515000 	0.63280000000000003
-507000 	0.64380000000000004
-499000 	0.65469999999999995
-491000 	0.66549999999999998
-483000 	0.67630000000000001
-475000 	0.68710000000000004
-467000 	0.69779999999999998
-459000 	0.70850000000000002
-452000 	0.71919999999999995
-444000 	0.7298
-436000 	0.74039999999999995
-428000 	0.751
-420000 	0.76160000000000005
-412000 	0.7722
-404000 	0.78269999999999995
-396000 	0.79330000000000001
-388000 	0.80379999999999996
-380000 	0.81430000000000002
-372000 	0.82479999999999998
-364000 	0.83530000000000004
-356000 	0.8458
-349000 	0.85629999999999995
-341000 	0.86670000000000003
-333000 	0.87719999999999998
-325000 	0.88759999999999994
-317000 	0.89810000000000001
-309000 	0.90849999999999997
-301000 	0.91890000000000005
-293000 	0.9294
-285000 	0.93979999999999997
-277000 	0.95020000000000004
-269000 	0.96060000000000001
-261000 	0.97099999999999997
-254000 	0.98140000000000005
-246000 	0.99180000000000001
-238000 	1.0022
-230000 	1.0125999999999999
-222000 	1.0229999999999999
-214000 	1.0334000000000001
-206000 	1.0438000000000001
-198000 	1.0542
-190000 	1.0645
-182000 	1.0749
-174000 	1.0852999999999999
-166000 	1.0956999999999999
-158000 	1.1060000000000001
-151000 	1.1164000000000001
-143000 	1.1268
-135000 	1.1371
-127000 	1.1475
-119000 	1.1578999999999999
-111000 	1.1681999999999999
-103000 	1.1786000000000001
-95000 	1.1889000000000001
-87000 	1.1993
-79000 	1.2096
-71000 	1.22
-63000 	1.2303999999999999
-55000 	1.2406999999999999
-48000 	1.2511000000000001
-40000 	1.2614000000000001
-32000 	1.2717000000000001
-24000 	1.2821
-16000 	1.2924
-8000 	1.3028
0 	1.3130999999999999
