"H (A_per_meter)" 	"B (tesla)"
-919000 	-1.1954
-915000 	-0.19450000000000001
-910000 	0.0109
-898000 	0.18260000000000001
-887000 	0.2414
-876000 	0.27900000000000003
-865000 	0.30759999999999998
-854000 	0.33150000000000002
-843000 	0.35260000000000002
-833000 	0.37209999999999999
-822000 	0.39029999999999998
-811000 	0.4078
-800000 	0.42459999999999998
-789000 	0.441
-779000 	0.45700000000000002
-768000 	0.4728
-757000 	0.48830000000000001
-746000 	0.50370000000000004
-735000 	0.51890000000000003
-724000 	0.53400000000000003
-714000 	0.54890000000000005
-703000 	0.56379999999999997
-692000 	0.5786
-681000 	0.59340000000000004
-670000 	0.60809999999999997
-660000 	0.62270000000000003
-649000 	0.63729999999999998
-638000 	0.65180000000000005
-627000 	0.6663
-616000 	0.68079999999999996
-606000 	0.69530000000000003
-595000 	0.7097
-584000 	0.72409999999999997
-573000 	0.73850000000000005
-562000 	0.75280000000000002
-551000 	0.76719999999999999
-541000 	0.78149999999999997
-530000 	0.79579999999999995
-519000 	0.81010000000000004
-508000 	0.82440000000000002
-497000 	0.8387
-487000 	0.85289999999999999
-476000 	0.86719999999999997
-465000 	0.88139999999999996
-454000 	0.89570000000000005
-443000 	0.90990000000000004
-433000 	0.92410000000000003
-422000 	0.93840000000000001
-411000 	0.9526
-400000 	0.96679999999999999
-389000 	0.98099999999999998
-378000 	0.99519999999999997
-368000 	1.0093000000000001
-357000 	1.0235000000000001
-346000 	1.0377000000000001
-335000 	1.0519000000000001
-324000 	1.0661
-314000 	1.0802
-303000 	1.0944
-292000 	1.1085
-281000 	1.1227
-270000 	1.1368
-260000 	1.151
-249000 	1.1651
-238000 	1.1793
-227000 	1.1934
-216000 	1.2076
-205000 	1.2217
-195000 	1.2358
-184000 	1.25
-173000 	1.2641
-162000 	1.2782
-151000 	1.2924
-141000 	1.3065
-130000 	1.3206
-119000 	1.3347
-108000 	1.3489
-97000 	1.363
-87000 	1.3771
-76000 	1.3912
-65000 	1.4053
-54000 	1.4194
-43000 	1.4336
-32000 	1.4477
-22000 	1.4618
-11000 	1.4759
0 	1.49
