"H (A_per_meter)" 	"B (tesla)"
-1003000 	-1.3041
-998000 	-0.55969999999999998
-993000 	-0.40529999999999999
-979000 	-0.27229999999999999
-967000 	-0.2238
-956000 	-0.191
-944000 	-0.16489999999999999
-932000 	-0.14230000000000001
-920000 	-0.1217
-908000 	-0.1024
-897000 	-0.083900000000000002
-885000 	-0.066000000000000003
-873000 	-0.048599999999999997
-861000 	-0.031600000000000003
-849000 	-0.014800000000000001
-838000 	0.0018
-826000 	0.0183
-814000 	0.034599999999999999
-802000 	0.050700000000000002
-790000 	0.066799999999999998
-779000 	0.082900000000000001
-767000 	0.098799999999999999
-755000 	0.1147
-743000 	0.1305
-731000 	0.1464
-720000 	0.16209999999999999
-708000 	0.17780000000000001
-696000 	0.19350000000000001
-684000 	0.2092
-672000 	0.22489999999999999
-661000 	0.24049999999999999
-649000 	0.25609999999999999
-637000 	0.2717
-625000 	0.2873
-613000 	0.30280000000000001
-602000 	0.31840000000000002
-590000 	0.33389999999999997
-578000 	0.34949999999999998
-566000 	0.36499999999999999
-554000 	0.3805
-543000 	0.39600000000000002
-531000 	0.41149999999999998
-519000 	0.42699999999999999
-507000 	0.44240000000000002
-495000 	0.45789999999999997
-484000 	0.47339999999999999
-472000 	0.48880000000000001
-460000 	0.50429999999999997
-448000 	0.51970000000000005
-436000 	0.53520000000000001
-425000 	0.55059999999999998
-413000 	0.56610000000000005
-401000 	0.58150000000000002
-389000 	0.59689999999999999
-377000 	0.61240000000000006
-366000 	0.62780000000000002
-354000 	0.64319999999999999
-342000 	0.65859999999999996
-330000 	0.67400000000000004
-319000 	0.6895
-307000 	0.70489999999999997
-295000 	0.72030000000000005
-283000 	0.73570000000000002
-271000 	0.75109999999999999
-260000 	0.76649999999999996
-248000 	0.78190000000000004
-236000 	0.79730000000000001
-224000 	0.81269999999999998
-212000 	0.82809999999999995
-201000 	0.84350000000000003
-189000 	0.8589
-177000 	0.87429999999999997
-165000 	0.88970000000000005
-153000 	0.90500000000000003
-142000 	0.9204
-130000 	0.93579999999999997
-118000 	0.95120000000000005
-106000 	0.96660000000000001
-94000 	0.98199999999999998
-83000 	0.99739999999999995
-71000 	1.0126999999999999
-59000 	1.0281
-47000 	1.0435000000000001
-35000 	1.0589
-24000 	1.0742
-12000 	1.0895999999999999
0 	1.105
