"H (A_per_meter)" 	"B (tesla)"
-1691000 	-2.1996000000000002
-1689000 	-1.8263
-1678000 	-1.4296
-1651000 	-1.2548999999999999
-1631000 	-1.1994
-1612000 	-1.1579999999999999
-1592000 	-1.1225000000000001
-1572000 	-1.0901000000000001
-1552000 	-1.0596000000000001
-1532000 	-1.0301
-1512000 	-1.0015000000000001
-1492000 	-0.97340000000000004
-1472000 	-0.9456
-1452000 	-0.91820000000000002
-1433000 	-0.89100000000000001
-1413000 	-0.86399999999999999
-1393000 	-0.83720000000000006
-1373000 	-0.8105
-1353000 	-0.78380000000000005
-1333000 	-0.75729999999999997
-1313000 	-0.73080000000000001
-1293000 	-0.70440000000000003
-1273000 	-0.67800000000000005
-1253000 	-0.65169999999999995
-1234000 	-0.62539999999999996
-1214000 	-0.59919999999999995
-1194000 	-0.57289999999999996
-1174000 	-0.54669999999999996
-1154000 	-0.52059999999999995
-1134000 	-0.49440000000000001
-1114000 	-0.46829999999999999
-1094000 	-0.44219999999999998
-1074000 	-0.41610000000000003
-1055000 	-0.39000000000000001
-1035000 	-0.3639
-1015000 	-0.33779999999999999
-995000 	-0.31180000000000002
-975000 	-0.28570000000000001
-955000 	-0.25969999999999999
-935000 	-0.23369999999999999
-915000 	-0.2077
-895000 	-0.1817
-875000 	-0.15559999999999999
-856000 	-0.12970000000000001
-836000 	-0.1037
-816000 	-0.077700000000000005
-796000 	-0.051700000000000003
-776000 	-0.025700000000000001
-756000 	0.00029999999999999997
-736000 	0.026200000000000001
-716000 	0.052200000000000003
-696000 	0.078200000000000006
-676000 	0.1041
-657000 	0.13009999999999999
-637000 	0.156
-617000 	0.182
-597000 	0.2079
-577000 	0.2339
-557000 	0.25979999999999998
-537000 	0.2858
-517000 	0.31169999999999998
-497000 	0.33760000000000001
-478000 	0.36359999999999998
-458000 	0.38950000000000001
-438000 	0.41539999999999999
-418000 	0.44140000000000001
-398000 	0.46729999999999999
-378000 	0.49320000000000003
-358000 	0.51910000000000001
-338000 	0.54510000000000003
-318000 	0.57099999999999995
-298000 	0.59689999999999999
-279000 	0.62280000000000002
-259000 	0.64870000000000005
-239000 	0.67469999999999997
-219000 	0.7006
-199000 	0.72650000000000003
-179000 	0.75239999999999996
-159000 	0.77829999999999999
-139000 	0.80420000000000003
-119000 	0.83009999999999995
-99000 	0.85609999999999997
-80000 	0.88200000000000001
-60000 	0.90790000000000004
-40000 	0.93379999999999996
-20000 	0.9597
0 	0.98560000000000003
