"H (A_per_meter)" 	"B (tesla)"
-2507000 	-3.2603
-2494000 	-2.5194000000000001
-2482000 	-2.3578999999999999
-2448000 	-2.2006000000000001
-2418000 	-2.1295999999999999
-2389000 	-2.0741000000000001
-2359000 	-2.0251999999999999
-2330000 	-1.9797
-2300000 	-1.9361999999999999
-2271000 	-1.8938999999999999
-2241000 	-1.8525
-2212000 	-1.8117000000000001
-2182000 	-1.7713000000000001
-2153000 	-1.7313000000000001
-2123000 	-1.6915
-2094000 	-1.6518999999999999
-2064000 	-1.6124000000000001
-2035000 	-1.5731999999999999
-2005000 	-1.534
-1976000 	-1.4948999999999999
-1946000 	-1.4559
-1917000 	-1.4169
-1887000 	-1.3779999999999999
-1858000 	-1.3391999999999999
-1828000 	-1.3003
-1799000 	-1.2616000000000001
-1769000 	-1.2228000000000001
-1740000 	-1.1840999999999999
-1710000 	-1.1455
-1681000 	-1.1068
-1651000 	-1.0682
-1622000 	-1.0295000000000001
-1592000 	-0.9909
-1563000 	-0.95240000000000002
-1534000 	-0.91379999999999995
-1504000 	-0.87519999999999998
-1475000 	-0.8367
-1445000 	-0.79810000000000003
-1416000 	-0.75960000000000005
-1386000 	-0.72109999999999996
-1357000 	-0.68259999999999998
-1327000 	-0.64410000000000001
-1298000 	-0.60560000000000003
-1268000 	-0.56710000000000005
-1239000 	-0.52859999999999996
-1209000 	-0.49009999999999998
-1180000 	-0.45169999999999999
-1150000 	-0.41320000000000001
-1121000 	-0.37469999999999998
-1091000 	-0.33629999999999999
-1062000 	-0.29780000000000001
-1032000 	-0.25940000000000002
-1003000 	-0.22090000000000001
-973000 	-0.1825
-944000 	-0.14399999999999999
-914000 	-0.1056
-885000 	-0.067199999999999996
-855000 	-0.0287
-826000 	0.0097000000000000003
-796000 	0.048099999999999997
-767000 	0.086499999999999994
-737000 	0.125
-708000 	0.16339999999999999
-678000 	0.20180000000000001
-649000 	0.2402
-619000 	0.27860000000000001
-590000 	0.317
-560000 	0.35549999999999998
-531000 	0.39389999999999997
-501000 	0.43230000000000002
-472000 	0.47070000000000001
-442000 	0.5091
-413000 	0.54749999999999999
-383000 	0.58589999999999998
-354000 	0.62429999999999997
-324000 	0.66269999999999996
-295000 	0.70109999999999995
-265000 	0.73950000000000005
-236000 	0.77790000000000004
-206000 	0.81630000000000003
-177000 	0.85470000000000002
-147000 	0.89300000000000002
-118000 	0.93140000000000001
-88000 	0.9698
-59000 	1.0082
-29000 	1.0466
0 	1.085
