"H (A_per_meter)" 	"B (tesla)"
-1359000 	-1.7678
-1358000 	-1.5065999999999999
-1348000 	-1.0610999999999999
-1327000 	-0.9042
-1311000 	-0.85609999999999997
-1295000 	-0.82099999999999995
-1279000 	-0.79139999999999999
-1263000 	-0.76459999999999995
-1247000 	-0.73950000000000005
-1231000 	-0.71540000000000004
-1215000 	-0.69210000000000005
-1199000 	-0.66920000000000002
-1183000 	-0.64670000000000005
-1167000 	-0.62450000000000006
-1151000 	-0.60250000000000004
-1135000 	-0.58069999999999999
-1119000 	-0.55900000000000005
-1103000 	-0.53739999999999999
-1087000 	-0.51590000000000003
-1071000 	-0.4945
-1055000 	-0.47320000000000001
-1039000 	-0.45190000000000002
-1023000 	-0.43059999999999998
-1007000 	-0.40939999999999999
-991000 	-0.38819999999999999
-975000 	-0.36709999999999998
-959000 	-0.34599999999999997
-943000 	-0.32490000000000002
-927000 	-0.30380000000000001
-911000 	-0.2828
-895000 	-0.26169999999999999
-879000 	-0.2407
-863000 	-0.21970000000000001
-848000 	-0.19869999999999999
-832000 	-0.1777
-816000 	-0.15679999999999999
-800000 	-0.1358
-784000 	-0.1149
-768000 	-0.093899999999999997
-752000 	-0.072999999999999995
-736000 	-0.0521
-720000 	-0.031099999999999999
-704000 	-0.010200000000000001
-688000 	0.010699999999999999
-672000 	0.031600000000000003
-656000 	0.052499999999999998
-640000 	0.073400000000000007
-624000 	0.094299999999999995
-608000 	0.1152
-592000 	0.13600000000000001
-576000 	0.15690000000000001
-560000 	0.17780000000000001
-544000 	0.19869999999999999
-528000 	0.2195
-512000 	0.2404
-496000 	0.26129999999999998
-480000 	0.28210000000000002
-464000 	0.30299999999999999
-448000 	0.32390000000000002
-432000 	0.34470000000000001
-416000 	0.36559999999999998
-400000 	0.38640000000000002
-384000 	0.4073
-368000 	0.42809999999999998
-352000 	0.44900000000000001
-336000 	0.4698
-320000 	0.49059999999999998
-304000 	0.51149999999999995
-288000 	0.5323
-272000 	0.55320000000000003
-256000 	0.57399999999999995
-240000 	0.5948
-224000 	0.61570000000000003
-208000 	0.63649999999999995
-192000 	0.65739999999999998
-176000 	0.67820000000000003
-160000 	0.69899999999999995
-144000 	0.71989999999999998
-128000 	0.74070000000000003
-112000 	0.76149999999999995
-96000 	0.7823
-80000 	0.80320000000000003
-64000 	0.82399999999999995
-48000 	0.8448
-32000 	0.86560000000000004
-16000 	0.88649999999999995
0 	0.9073
