"H (A_per_meter)" 	"B (tesla)"
-444000 	-0.57769999999999999
-444000 	-0.43990000000000001
-440000 	0.089099999999999999
-434000 	0.183
-429000 	0.2145
-423000 	0.23430000000000001
-418000 	0.24909999999999999
-413000 	0.26140000000000002
-408000 	0.27210000000000001
-402000 	0.28189999999999998
-397000 	0.29099999999999998
-392000 	0.29970000000000002
-387000 	0.308
-381000 	0.31609999999999999
-376000 	0.32400000000000001
-371000 	0.33169999999999999
-366000 	0.33929999999999999
-361000 	0.3468
-355000 	0.3543
-350000 	0.36159999999999998
-345000 	0.36890000000000001
-340000 	0.37619999999999998
-334000 	0.38340000000000002
-329000 	0.39050000000000001
-324000 	0.3977
-319000 	0.40479999999999999
-314000 	0.41189999999999999
-308000 	0.41889999999999999
-303000 	0.42599999999999999
-298000 	0.433
-293000 	0.44
-287000 	0.44700000000000001
-282000 	0.45400000000000001
-277000 	0.46100000000000002
-272000 	0.46789999999999998
-267000 	0.47489999999999999
-261000 	0.48180000000000001
-256000 	0.48880000000000001
-251000 	0.49569999999999997
-246000 	0.50260000000000005
-240000 	0.50949999999999995
-235000 	0.51639999999999997
-230000 	0.52329999999999999
-225000 	0.5302
-219000 	0.53710000000000002
-214000 	0.54400000000000004
-209000 	0.55089999999999995
-204000 	0.55779999999999996
-199000 	0.56469999999999998
-193000 	0.57150000000000001
-188000 	0.57840000000000003
-183000 	0.58530000000000004
-178000 	0.59209999999999996
-172000 	0.59899999999999998
-167000 	0.60589999999999999
-162000 	0.61270000000000002
-157000 	0.61960000000000004
-152000 	0.62639999999999996
-146000 	0.63329999999999997
-141000 	0.6401
-136000 	0.64700000000000002
-131000 	0.65380000000000005
-125000 	0.66069999999999995
-120000 	0.66749999999999998
-115000 	0.6744
-110000 	0.68120000000000003
-105000 	0.68799999999999994
-99000 	0.69489999999999996
-94000 	0.70169999999999999
-89000 	0.70850000000000002
-84000 	0.71540000000000004
-78000 	0.72219999999999995
-73000 	0.72899999999999998
-68000 	0.7359
-63000 	0.74270000000000003
-57000 	0.74950000000000006
-52000 	0.75639999999999996
-47000 	0.76319999999999999
-42000 	0.77000000000000002
-37000 	0.77680000000000005
-31000 	0.78369999999999995
-26000 	0.79049999999999998
-21000 	0.79730000000000001
-16000 	0.80410000000000004
-10000 	0.81100000000000005
-5000 	0.81779999999999997
0 	0.8246
