"H (A_per_meter)" 	"B (tesla)"
-2841000 	-3.6949999999999998
-2827000 	-2.9285999999999999
-2813000 	-2.7602000000000002
-2774000 	-2.5933000000000002
-2741000 	-2.5162
-2707000 	-2.4550999999999998
-2674000 	-2.4007000000000001
-2640000 	-2.3498000000000001
-2607000 	-2.3010000000000002
-2574000 	-2.2534999999999998
-2540000 	-2.2069000000000001
-2507000 	-2.1608999999999998
-2473000 	-2.1153
-2440000 	-2.0701000000000001
-2406000 	-2.0251999999999999
-2373000 	-1.9803999999999999
-2340000 	-1.9358
-2306000 	-1.8914
-2273000 	-1.8471
-2239000 	-1.8028
-2206000 	-1.7586999999999999
-2172000 	-1.7145999999999999
-2139000 	-1.6706000000000001
-2106000 	-1.6266
-2072000 	-1.5827
-2039000 	-1.5387999999999999
-2005000 	-1.4948999999999999
-1972000 	-1.4511000000000001
-1939000 	-1.4073
-1905000 	-1.3634999999999999
-1872000 	-1.3197000000000001
-1838000 	-1.276
-1805000 	-1.2323
-1771000 	-1.1884999999999999
-1738000 	-1.1449
-1705000 	-1.1012
-1671000 	-1.0575000000000001
-1638000 	-1.0138
-1604000 	-0.97019999999999995
-1571000 	-0.92659999999999998
-1537000 	-0.88290000000000002
-1504000 	-0.83930000000000005
-1471000 	-0.79569999999999996
-1437000 	-0.75209999999999999
-1404000 	-0.70850000000000002
-1370000 	-0.66490000000000005
-1337000 	-0.62129999999999996
-1303000 	-0.57769999999999999
-1270000 	-0.53410000000000002
-1237000 	-0.49059999999999998
-1203000 	-0.44700000000000001
-1170000 	-0.40339999999999998
-1136000 	-0.3599
-1103000 	-0.31630000000000003
-1070000 	-0.2727
-1036000 	-0.22919999999999999
-1003000 	-0.18559999999999999
-969000 	-0.1421
-936000 	-0.098500000000000004
-902000 	-0.055
-869000 	-0.0115
-836000 	0.032099999999999997
-802000 	0.075600000000000001
-769000 	0.1191
-735000 	0.16270000000000001
-702000 	0.20619999999999999
-668000 	0.24970000000000001
-635000 	0.29330000000000001
-602000 	0.33679999999999999
-568000 	0.38030000000000003
-535000 	0.42380000000000001
-501000 	0.46729999999999999
-468000 	0.51090000000000002
-434000 	0.5544
-401000 	0.59789999999999999
-368000 	0.64139999999999997
-334000 	0.68489999999999995
-301000 	0.72840000000000005
-267000 	0.77190000000000003
-234000 	0.8155
-201000 	0.85899999999999999
-167000 	0.90249999999999997
-134000 	0.94599999999999995
-100000 	0.98950000000000005
-67000 	1.0329999999999999
-33000 	1.0765
0 	1.1200000000000001
