"H (A_per_meter)" 	"B (tesla)"
-279000 	-0.3634
-279000 	-0.22700000000000001
-277000 	0.29509999999999997
-273000 	0.38529999999999998
-270000 	0.41420000000000001
-266000 	0.43130000000000002
-263000 	0.44350000000000001
-260000 	0.45319999999999999
-256000 	0.46139999999999998
-253000 	0.46860000000000002
-250000 	0.47520000000000001
-247000 	0.48130000000000001
-243000 	0.48709999999999998
-240000 	0.49259999999999998
-237000 	0.498
-233000 	0.50319999999999998
-230000 	0.50829999999999997
-227000 	0.51329999999999998
-224000 	0.51819999999999999
-220000 	0.52300000000000002
-217000 	0.52780000000000005
-214000 	0.53249999999999997
-210000 	0.53720000000000001
-207000 	0.54179999999999995
-204000 	0.54649999999999999
-201000 	0.55100000000000005
-197000 	0.55559999999999998
-194000 	0.56010000000000004
-191000 	0.56469999999999998
-187000 	0.56920000000000004
-184000 	0.5736
-181000 	0.57809999999999995
-178000 	0.58260000000000001
-174000 	0.58699999999999997
-171000 	0.59150000000000003
-168000 	0.59589999999999999
-164000 	0.60029999999999994
-161000 	0.60470000000000002
-158000 	0.60909999999999997
-155000 	0.61350000000000005
-151000 	0.6179
-148000 	0.62229999999999996
-145000 	0.62670000000000003
-141000 	0.63109999999999999
-138000 	0.63539999999999996
-135000 	0.63980000000000004
-131000 	0.64419999999999999
-128000 	0.64849999999999997
-125000 	0.65290000000000004
-122000 	0.65720000000000001
-118000 	0.66159999999999997
-115000 	0.66590000000000005
-112000 	0.67030000000000001
-108000 	0.67459999999999998
-105000 	0.67900000000000005
-102000 	0.68330000000000002
-99000 	0.68759999999999999
-95000 	0.69199999999999995
-92000 	0.69630000000000003
-89000 	0.7006
-85000 	0.70489999999999997
-82000 	0.70930000000000004
-79000 	0.71360000000000001
-76000 	0.71789999999999998
-72000 	0.72219999999999995
-69000 	0.72650000000000003
-66000 	0.73089999999999999
-62000 	0.73519999999999996
-59000 	0.73950000000000005
-56000 	0.74380000000000002
-53000 	0.74809999999999999
-49000 	0.75239999999999996
-46000 	0.75670000000000004
-43000 	0.76100000000000001
-39000 	0.76539999999999997
-36000 	0.76970000000000005
-33000 	0.77400000000000002
-30000 	0.77829999999999999
-26000 	0.78259999999999996
-23000 	0.78690000000000004
-20000 	0.79120000000000001
-16000 	0.79549999999999998
-13000 	0.79979999999999996
-10000 	0.80410000000000004
-7000 	0.80840000000000001
-3000 	0.81269999999999998
0 	0.81699999999999995
