"H (A_per_meter)" 	"B (tesla)"
-2143000 	-2.7873999999999999
-2137000 	-2.2341000000000002
-2124000 	-1.98
-2093000 	-1.8180000000000001
-2067000 	-1.7552000000000001
-2042000 	-1.7067000000000001
-2017000 	-1.6641999999999999
-1992000 	-1.6248
-1967000 	-1.5872999999999999
-1941000 	-1.5508999999999999
-1916000 	-1.5153000000000001
-1891000 	-1.4802
-1866000 	-1.4456
-1841000 	-1.4112
-1815000 	-1.3771
-1790000 	-1.3431999999999999
-1765000 	-1.3093999999999999
-1740000 	-1.2757000000000001
-1714000 	-1.2422
-1689000 	-1.2087000000000001
-1664000 	-1.1753
-1639000 	-1.1419999999999999
-1614000 	-1.1087
-1588000 	-1.0753999999999999
-1563000 	-1.0422
-1538000 	-1.0091000000000001
-1513000 	-0.97589999999999999
-1488000 	-0.94279999999999997
-1462000 	-0.90969999999999995
-1437000 	-0.87660000000000005
-1412000 	-0.84360000000000002
-1387000 	-0.81059999999999999
-1362000 	-0.77749999999999997
-1336000 	-0.74450000000000005
-1311000 	-0.71150000000000002
-1286000 	-0.67859999999999998
-1261000 	-0.64559999999999995
-1235000 	-0.61260000000000003
-1210000 	-0.57969999999999999
-1185000 	-0.54669999999999996
-1160000 	-0.51380000000000003
-1135000 	-0.48089999999999999
-1109000 	-0.44800000000000001
-1084000 	-0.41499999999999998
-1059000 	-0.3821
-1034000 	-0.34920000000000001
-1009000 	-0.31630000000000003
-983000 	-0.28339999999999999
-958000 	-0.2505
-933000 	-0.2177
-908000 	-0.18479999999999999
-882000 	-0.15190000000000001
-857000 	-0.11899999999999999
-832000 	-0.086099999999999996
-807000 	-0.0533
-782000 	-0.020400000000000001
-756000 	0.012500000000000001
-731000 	0.0453
-706000 	0.078200000000000006
-681000 	0.111
-656000 	0.1439
-630000 	0.1767
-605000 	0.20960000000000001
-580000 	0.2424
-555000 	0.27529999999999999
-529000 	0.30809999999999998
-504000 	0.34100000000000003
-479000 	0.37380000000000002
-454000 	0.40670000000000001
-429000 	0.4395
-403000 	0.4723
-378000 	0.50519999999999998
-353000 	0.53800000000000003
-328000 	0.57079999999999997
-303000 	0.60370000000000001
-277000 	0.63649999999999995
-252000 	0.66930000000000001
-227000 	0.70220000000000005
-202000 	0.73499999999999999
-176000 	0.76780000000000004
-151000 	0.80069999999999997
-126000 	0.83350000000000002
-101000 	0.86629999999999996
-76000 	0.89910000000000001
-50000 	0.93200000000000005
-25000 	0.96479999999999999
0 	0.99760000000000004
