"H (A_per_meter)" 	"B (tesla)"
-660000 	-0.8589
-659000 	-0.28810000000000002
-654000 	0.15179999999999999
-645000 	0.32019999999999998
-637000 	0.36870000000000003
-629000 	0.39900000000000002
-622000 	0.42149999999999999
-614000 	0.44009999999999999
-606000 	0.45629999999999998
-598000 	0.47099999999999997
-590000 	0.48470000000000002
-583000 	0.49769999999999998
-575000 	0.51019999999999999
-567000 	0.52229999999999999
-559000 	0.53410000000000002
-552000 	0.54569999999999996
-544000 	0.55700000000000005
-536000 	0.56830000000000003
-528000 	0.57930000000000004
-521000 	0.59030000000000005
-513000 	0.60119999999999996
-505000 	0.61199999999999999
-497000 	0.62280000000000002
-489000 	0.63339999999999996
-482000 	0.64410000000000001
-474000 	0.65469999999999995
-466000 	0.66520000000000001
-458000 	0.67569999999999997
-451000 	0.68620000000000003
-443000 	0.69669999999999999
-435000 	0.70709999999999995
-427000 	0.71750000000000003
-420000 	0.72789999999999999
-412000 	0.73829999999999996
-404000 	0.74870000000000003
-396000 	0.75900000000000001
-388000 	0.76929999999999998
-381000 	0.77969999999999995
-373000 	0.79000000000000004
-365000 	0.80030000000000001
-357000 	0.81059999999999999
-350000 	0.82079999999999997
-342000 	0.83109999999999995
-334000 	0.84140000000000004
-326000 	0.85160000000000002
-319000 	0.8619
-311000 	0.87209999999999999
-303000 	0.88229999999999997
-295000 	0.89259999999999995
-287000 	0.90280000000000005
-280000 	0.91300000000000003
-272000 	0.92320000000000002
-264000 	0.9335
-256000 	0.94369999999999998
-249000 	0.95389999999999997
-241000 	0.96409999999999996
-233000 	0.97430000000000005
-225000 	0.98450000000000004
-218000 	0.99460000000000004
-210000 	1.0047999999999999
-202000 	1.0149999999999999
-194000 	1.0251999999999999
-186000 	1.0354000000000001
-179000 	1.0456000000000001
-171000 	1.0557000000000001
-163000 	1.0659000000000001
-155000 	1.0761000000000001
-148000 	1.0862000000000001
-140000 	1.0964
-132000 	1.1066
-124000 	1.1167
-117000 	1.1269
-109000 	1.1371
-101000 	1.1472
-93000 	1.1574
-85000 	1.1675
-78000 	1.1777
-70000 	1.1878
-62000 	1.198
-54000 	1.2081
-47000 	1.2182999999999999
-39000 	1.2283999999999999
-31000 	1.2385999999999999
-23000 	1.2486999999999999
-16000 	1.2588999999999999
-8000 	1.2689999999999999
0 	1.2791999999999999
