"H (A_per_meter)" 	"B (tesla)"
-819000 	-1.0653999999999999
-819000 	-0.89480000000000004
-811000 	-0.35089999999999999
-800000 	-0.24479999999999999
-790000 	-0.2059
-781000 	-0.17949999999999999
-771000 	-0.15840000000000001
-761000 	-0.1401
-752000 	-0.1234
-742000 	-0.1077
-732000 	-0.092700000000000005
-723000 	-0.078200000000000006
-713000 	-0.064000000000000001
-704000 	-0.050099999999999999
-694000 	-0.036400000000000002
-684000 	-0.0229
-675000 	-0.0094999999999999998
-665000 	0.0038
-655000 	0.017000000000000001
-646000 	0.030200000000000001
-636000 	0.043200000000000002
-626000 	0.056300000000000003
-617000 	0.069199999999999998
-607000 	0.082199999999999995
-598000 	0.095100000000000004
-588000 	0.1079
-578000 	0.1208
-569000 	0.1336
-559000 	0.1464
-549000 	0.15920000000000001
-540000 	0.1719
-530000 	0.1847
-520000 	0.19739999999999999
-511000 	0.21010000000000001
-501000 	0.2228
-492000 	0.23549999999999999
-482000 	0.2482
-472000 	0.26090000000000002
-463000 	0.27360000000000001
-453000 	0.2863
-443000 	0.2989
-434000 	0.31159999999999999
-424000 	0.32419999999999999
-414000 	0.33689999999999998
-405000 	0.34949999999999998
-395000 	0.36209999999999998
-385000 	0.37480000000000002
-376000 	0.38740000000000002
-366000 	0.40000000000000002
-357000 	0.41260000000000002
-347000 	0.42520000000000002
-337000 	0.43780000000000002
-328000 	0.45040000000000002
-318000 	0.46310000000000001
-308000 	0.47570000000000001
-299000 	0.48830000000000001
-289000 	0.50090000000000001
-279000 	0.51339999999999997
-270000 	0.52600000000000002
-260000 	0.53859999999999997
-251000 	0.55120000000000002
-241000 	0.56379999999999997
-231000 	0.57640000000000002
-222000 	0.58899999999999997
-212000 	0.60160000000000002
-202000 	0.61409999999999998
-193000 	0.62670000000000003
-183000 	0.63929999999999998
-173000 	0.65190000000000003
-164000 	0.66439999999999999
-154000 	0.67700000000000005
-145000 	0.68959999999999999
-135000 	0.70220000000000005
-125000 	0.7147
-116000 	0.72729999999999995
-106000 	0.7399
-96000 	0.75239999999999996
-87000 	0.76500000000000001
-77000 	0.77759999999999996
-67000 	0.79010000000000002
-58000 	0.80269999999999997
-48000 	0.81530000000000002
-39000 	0.82779999999999998
-29000 	0.84040000000000004
-19000 	0.85299999999999998
-10000 	0.86550000000000005
0 	0.87809999999999999
