"H (A_per_meter)" 	"B (tesla)"
-1916000 	-2.4918
-1912000 	-2.0363000000000002
-1899000 	-1.6754
-1871000 	-1.5158
-1848000 	-1.4560999999999999
-1826000 	-1.4108000000000001
-1803000 	-1.3715999999999999
-1781000 	-1.3357000000000001
-1758000 	-1.3015000000000001
-1736000 	-1.2685999999999999
-1713000 	-1.2363999999999999
-1690000 	-1.2048000000000001
-1668000 	-1.1736
-1645000 	-1.1427
-1623000 	-1.1120000000000001
-1600000 	-1.0815999999999999
-1578000 	-1.0511999999999999
-1555000 	-1.0209999999999999
-1533000 	-0.99099999999999999
-1510000 	-0.96089999999999998
-1488000 	-0.93100000000000005
-1465000 	-0.90110000000000001
-1443000 	-0.87129999999999996
-1420000 	-0.84160000000000001
-1397000 	-0.81179999999999997
-1375000 	-0.78210000000000002
-1352000 	-0.75239999999999996
-1330000 	-0.7228
-1307000 	-0.69320000000000004
-1285000 	-0.66359999999999997
-1262000 	-0.63400000000000001
-1240000 	-0.60450000000000004
-1217000 	-0.57489999999999997
-1195000 	-0.5454
-1172000 	-0.51590000000000003
-1149000 	-0.4864
-1127000 	-0.45689999999999997
-1104000 	-0.4274
-1082000 	-0.39789999999999998
-1059000 	-0.36840000000000001
-1037000 	-0.33900000000000002
-1014000 	-0.3095
-992000 	-0.28010000000000002
-969000 	-0.25059999999999999
-947000 	-0.22120000000000001
-924000 	-0.1918
-902000 	-0.16239999999999999
-879000 	-0.13289999999999999
-856000 	-0.10349999999999999
-834000 	-0.074099999999999999
-811000 	-0.044699999999999997
-789000 	-0.015299999999999999
-766000 	0.0141
-744000 	0.043499999999999997
-721000 	0.072900000000000006
-699000 	0.1023
-676000 	0.13170000000000001
-654000 	0.161
-631000 	0.19040000000000001
-609000 	0.2198
-586000 	0.2492
-563000 	0.27860000000000001
-541000 	0.30790000000000001
-518000 	0.33729999999999999
-496000 	0.36670000000000003
-473000 	0.39600000000000002
-451000 	0.4254
-428000 	0.45479999999999998
-406000 	0.48409999999999997
-383000 	0.51349999999999996
-361000 	0.54290000000000005
-338000 	0.57220000000000004
-316000 	0.60160000000000002
-293000 	0.63090000000000002
-270000 	0.6603
-248000 	0.68959999999999999
-225000 	0.71899999999999997
-203000 	0.74829999999999997
-180000 	0.77769999999999995
-158000 	0.80700000000000005
-135000 	0.83640000000000003
-113000 	0.86570000000000003
-90000 	0.89510000000000001
-68000 	0.9244
-45000 	0.95379999999999998
-23000 	0.98309999999999997
0 	1.0125
