"H (A_per_meter)" 	"B (tesla)"
-969000 	-1.2605999999999999
-964000 	-0.35470000000000002
-960000 	-0.1681
-946000 	-0.010500000000000001
-935000 	0.0448
-924000 	0.0809
-912000 	0.10879999999999999
-901000 	0.1326
-889000 	0.15379999999999999
-878000 	0.17349999999999999
-867000 	0.19209999999999999
-855000 	0.20999999999999999
-844000 	0.22739999999999999
-832000 	0.24429999999999999
-821000 	0.26090000000000002
-810000 	0.27729999999999999
-798000 	0.29339999999999999
-787000 	0.30940000000000001
-775000 	0.32529999999999998
-764000 	0.34100000000000003
-753000 	0.35670000000000002
-741000 	0.37230000000000002
-730000 	0.38779999999999998
-718000 	0.4032
-707000 	0.41860000000000003
-696000 	0.43390000000000001
-684000 	0.44919999999999999
-673000 	0.46450000000000002
-661000 	0.47970000000000002
-650000 	0.49490000000000001
-639000 	0.5101
-627000 	0.52529999999999999
-616000 	0.54039999999999999
-604000 	0.55549999999999999
-593000 	0.5706
-582000 	0.5857
-570000 	0.6008
-559000 	0.61580000000000001
-547000 	0.63090000000000002
-536000 	0.64590000000000003
-525000 	0.66090000000000004
-513000 	0.67589999999999995
-502000 	0.69089999999999996
-490000 	0.70589999999999997
-479000 	0.72089999999999999
-468000 	0.7359
-456000 	0.75090000000000001
-445000 	0.76580000000000004
-433000 	0.78080000000000005
-422000 	0.79579999999999995
-410000 	0.81069999999999998
-399000 	0.82569999999999999
-388000 	0.84060000000000001
-376000 	0.85550000000000004
-365000 	0.87050000000000005
-353000 	0.88539999999999996
-342000 	0.90029999999999999
-331000 	0.9153
-319000 	0.93020000000000003
-308000 	0.94510000000000005
-296000 	0.95999999999999996
-285000 	0.97489999999999999
-274000 	0.98980000000000001
-262000 	1.0046999999999999
-251000 	1.0196000000000001
-239000 	1.0345
-228000 	1.0494000000000001
-217000 	1.0643
-205000 	1.0791999999999999
-194000 	1.0941000000000001
-182000 	1.109
-171000 	1.1238999999999999
-160000 	1.1388
-148000 	1.1536999999999999
-137000 	1.1686000000000001
-125000 	1.1834
-114000 	1.1982999999999999
-103000 	1.2132000000000001
-91000 	1.2281
-80000 	1.2430000000000001
-68000 	1.2578
-57000 	1.2726999999999999
-46000 	1.2876000000000001
-34000 	1.3025
-23000 	1.3172999999999999
-11000 	1.3322000000000001
0 	1.3471
