"H (A_per_meter)" 	"B (tesla)"
-321000 	-0.41799999999999998
-321000 	0.074800000000000005
-319000 	0.58620000000000005
-314000 	0.77980000000000005
-310000 	0.82410000000000005
-306000 	0.84970000000000001
-302000 	0.86729999999999996
-299000 	0.88090000000000002
-295000 	0.8921
-291000 	0.90169999999999995
-287000 	0.9103
-284000 	0.91820000000000002
-280000 	0.92559999999999998
-276000 	0.93259999999999998
-272000 	0.93920000000000003
-268000 	0.9456
-265000 	0.95179999999999998
-261000 	0.95789999999999997
-257000 	0.96379999999999999
-253000 	0.96960000000000002
-250000 	0.97529999999999994
-246000 	0.98099999999999998
-242000 	0.98650000000000004
-238000 	0.99209999999999998
-234000 	0.99750000000000005
-231000 	1.0028999999999999
-227000 	1.0083
-223000 	1.0137
-219000 	1.0189999999999999
-216000 	1.0242
-212000 	1.0295000000000001
-208000 	1.0347
-204000 	1.04
-200000 	1.0451999999999999
-197000 	1.0503
-193000 	1.0555000000000001
-189000 	1.0606
-185000 	1.0658000000000001
-181000 	1.0709
-178000 	1.0760000000000001
-174000 	1.0810999999999999
-170000 	1.0862000000000001
-166000 	1.0912999999999999
-163000 	1.0964
-159000 	1.1014999999999999
-155000 	1.1065
-151000 	1.1115999999999999
-147000 	1.1166
-144000 	1.1216999999999999
-140000 	1.1267
-136000 	1.1317999999999999
-132000 	1.1368
-129000 	1.1417999999999999
-125000 	1.1468
-121000 	1.1518999999999999
-117000 	1.1569
-113000 	1.1618999999999999
-110000 	1.1669
-106000 	1.1718999999999999
-102000 	1.1769000000000001
-98000 	1.1819
-95000 	1.1869000000000001
-91000 	1.1919
-87000 	1.1969000000000001
-83000 	1.2019
-79000 	1.2069000000000001
-76000 	1.2118
-72000 	1.2168000000000001
-68000 	1.2218
-64000 	1.2267999999999999
-60000 	1.2318
-57000 	1.2366999999999999
-53000 	1.2417
-49000 	1.2466999999999999
-45000 	1.2516
-42000 	1.2565999999999999
-38000 	1.2616000000000001
-34000 	1.2665999999999999
-30000 	1.2715000000000001
-26000 	1.2765
-23000 	1.2814000000000001
-19000 	1.2864
-15000 	1.2914000000000001
-11000 	1.2963
-8000 	1.3012999999999999
-4000 	1.3062
0 	1.3111999999999999
