"H (A_per_meter)" 	"B (tesla)"
-807000 	-1.0502
-805000 	-0.32979999999999998
-800000 	-0.0111
-788000 	0.16420000000000001
-779000 	0.216
-769000 	0.24909999999999999
-760000 	0.2742
-750000 	0.29520000000000002
-741000 	0.31380000000000002
-731000 	0.33090000000000003
-722000 	0.34699999999999998
-712000 	0.36230000000000001
-703000 	0.37709999999999999
-693000 	0.39150000000000001
-684000 	0.40560000000000002
-674000 	0.41949999999999998
-665000 	0.43309999999999998
-655000 	0.4466
-646000 	0.46000000000000002
-636000 	0.47320000000000001
-627000 	0.4864
-617000 	0.4995
-608000 	0.51249999999999996
-598000 	0.52539999999999998
-589000 	0.5383
-579000 	0.55120000000000002
-570000 	0.56399999999999995
-560000 	0.57679999999999998
-551000 	0.58950000000000002
-541000 	0.60219999999999996
-532000 	0.6149
-522000 	0.62760000000000005
-513000 	0.64019999999999999
-503000 	0.65290000000000004
-494000 	0.66549999999999998
-484000 	0.67810000000000004
-475000 	0.69069999999999998
-465000 	0.70330000000000004
-456000 	0.71579999999999999
-446000 	0.72840000000000005
-437000 	0.7409
-427000 	0.75349999999999995
-418000 	0.76600000000000001
-408000 	0.77849999999999997
-399000 	0.79100000000000004
-389000 	0.80349999999999999
-380000 	0.81599999999999995
-370000 	0.82850000000000001
-361000 	0.84099999999999997
-351000 	0.85350000000000004
-342000 	0.8659
-332000 	0.87839999999999996
-323000 	0.89090000000000003
-313000 	0.90329999999999999
-304000 	0.91579999999999995
-294000 	0.92820000000000003
-285000 	0.94069999999999998
-275000 	0.95309999999999995
-266000 	0.96560000000000001
-256000 	0.97799999999999998
-247000 	0.99039999999999995
-237000 	1.0028999999999999
-228000 	1.0153000000000001
-218000 	1.0277000000000001
-209000 	1.0402
-199000 	1.0526
-190000 	1.0649999999999999
-180000 	1.0773999999999999
-171000 	1.0898000000000001
-161000 	1.1023000000000001
-152000 	1.1147
-142000 	1.1271
-133000 	1.1395
-123000 	1.1518999999999999
-114000 	1.1642999999999999
-104000 	1.1767000000000001
-95000 	1.1891
-85000 	1.2015
-76000 	1.2139
-66000 	1.2262999999999999
-57000 	1.2386999999999999
-47000 	1.2511000000000001
-38000 	1.2635000000000001
-28000 	1.2759
-19000 	1.2883
-9000 	1.3007
0 	1.3130999999999999
