"H (A_per_meter)" 	"B (tesla)"
-612000 	-0.79559999999999997
-611000 	-0.63039999999999996
-606000 	-0.10580000000000001
-597000 	-0.0061999999999999998
-590000 	0.0287
-583000 	0.051499999999999997
-576000 	0.069099999999999995
-569000 	0.084099999999999994
-561000 	0.097500000000000003
-554000 	0.1099
-547000 	0.1217
-540000 	0.13300000000000001
-533000 	0.1439
-525000 	0.15459999999999999
-518000 	0.1651
-511000 	0.1754
-504000 	0.18559999999999999
-497000 	0.19570000000000001
-489000 	0.20569999999999999
-482000 	0.2157
-475000 	0.22559999999999999
-468000 	0.2354
-461000 	0.2452
-453000 	0.25490000000000002
-446000 	0.2646
-439000 	0.27429999999999999
-432000 	0.28399999999999997
-425000 	0.29360000000000003
-417000 	0.30320000000000003
-410000 	0.31280000000000002
-403000 	0.32240000000000002
-396000 	0.33200000000000002
-389000 	0.34150000000000003
-381000 	0.35099999999999998
-374000 	0.36059999999999998
-367000 	0.37009999999999998
-360000 	0.37959999999999999
-353000 	0.3891
-345000 	0.39860000000000001
-338000 	0.40810000000000002
-331000 	0.41760000000000003
-324000 	0.42709999999999998
-317000 	0.4365
-309000 	0.44600000000000001
-302000 	0.45540000000000003
-295000 	0.46489999999999998
-288000 	0.47439999999999999
-281000 	0.48380000000000001
-273000 	0.49320000000000003
-266000 	0.50270000000000004
-259000 	0.5121
-252000 	0.52159999999999995
-245000 	0.53100000000000003
-237000 	0.54039999999999999
-230000 	0.54979999999999996
-223000 	0.55930000000000002
-216000 	0.56869999999999998
-209000 	0.57809999999999995
-202000 	0.58750000000000002
-194000 	0.59689999999999999
-187000 	0.60629999999999995
-180000 	0.61580000000000001
-173000 	0.62519999999999998
-166000 	0.63460000000000005
-158000 	0.64400000000000002
-151000 	0.65339999999999998
-144000 	0.66279999999999994
-137000 	0.67220000000000002
-130000 	0.68159999999999998
-122000 	0.69099999999999995
-115000 	0.70040000000000002
-108000 	0.70979999999999999
-101000 	0.71919999999999995
-94000 	0.72860000000000003
-86000 	0.73799999999999999
-79000 	0.74739999999999995
-72000 	0.75680000000000003
-65000 	0.7661
-58000 	0.77549999999999997
-50000 	0.78490000000000004
-43000 	0.79430000000000001
-36000 	0.80369999999999997
-29000 	0.81310000000000004
-22000 	0.82250000000000001
-14000 	0.83189999999999997
-7000 	0.84130000000000005
0 	0.85060000000000002
