"H (A_per_meter)" 	"B (tesla)"
-2143000 	-2.7873999999999999
-2137000 	-2.2113
-2124000 	-1.9473
-2093000 	-1.7801
-2067000 	-1.7161
-2042000 	-1.6669
-2017000 	-1.6240000000000001
-1992000 	-1.5844
-1967000 	-1.5466
-1941000 	-1.5101
-1916000 	-1.4743999999999999
-1891000 	-1.4392
-1866000 	-1.4045000000000001
-1841000 	-1.3701000000000001
-1815000 	-1.3359000000000001
-1790000 	-1.3019000000000001
-1765000 	-1.2681
-1740000 	-1.2343999999999999
-1714000 	-1.2008000000000001
-1689000 	-1.1673
-1664000 	-1.1338999999999999
-1639000 	-1.1005
-1614000 	-1.0671999999999999
-1588000 	-1.034
-1563000 	-1.0007999999999999
-1538000 	-0.96760000000000002
-1513000 	-0.93440000000000001
-1488000 	-0.90129999999999999
-1462000 	-0.86819999999999997
-1437000 	-0.83509999999999995
-1412000 	-0.80200000000000005
-1387000 	-0.76900000000000002
-1362000 	-0.73599999999999999
-1336000 	-0.70289999999999997
-1311000 	-0.66990000000000005
-1286000 	-0.63700000000000001
-1261000 	-0.60399999999999998
-1235000 	-0.57099999999999995
-1210000 	-0.53810000000000002
-1185000 	-0.50509999999999999
-1160000 	-0.47220000000000001
-1135000 	-0.43919999999999998
-1109000 	-0.40629999999999999
-1084000 	-0.37340000000000001
-1059000 	-0.34050000000000002
-1034000 	-0.30759999999999998
-1009000 	-0.2747
-983000 	-0.24179999999999999
-958000 	-0.2089
-933000 	-0.17599999999999999
-908000 	-0.1431
-882000 	-0.11020000000000001
-857000 	-0.077299999999999994
-832000 	-0.044400000000000002
-807000 	-0.011599999999999999
-782000 	0.021299999999999999
-756000 	0.054199999999999998
-731000 	0.086999999999999994
-706000 	0.11990000000000001
-681000 	0.1527
-656000 	0.18559999999999999
-630000 	0.2185
-605000 	0.25130000000000002
-580000 	0.28420000000000001
-555000 	0.317
-529000 	0.34989999999999999
-504000 	0.38269999999999998
-479000 	0.41549999999999998
-454000 	0.44840000000000002
-429000 	0.48120000000000002
-403000 	0.5141
-378000 	0.54690000000000005
-353000 	0.57969999999999999
-328000 	0.61260000000000003
-303000 	0.64539999999999997
-277000 	0.67830000000000001
-252000 	0.71109999999999995
-227000 	0.74390000000000001
-202000 	0.77669999999999995
-176000 	0.80959999999999999
-151000 	0.84240000000000004
-126000 	0.87519999999999998
-101000 	0.90810000000000002
-76000 	0.94089999999999996
-50000 	0.97370000000000001
-25000 	1.0065
0 	1.0394000000000001
