"H (A_per_meter)" 	"B (tesla)"
-1916000 	-2.4918
-1912000 	-2.0543999999999998
-1899000 	-1.7073
-1871000 	-1.5527
-1848000 	-1.4942
-1826000 	-1.4495
-1803000 	-1.4108000000000001
-1781000 	-1.375
-1758000 	-1.3411
-1736000 	-1.3083
-1713000 	-1.2762
-1690000 	-1.2446999999999999
-1668000 	-1.2136
-1645000 	-1.1827000000000001
-1623000 	-1.1520999999999999
-1600000 	-1.1216999999999999
-1578000 	-1.0913999999999999
-1555000 	-1.0612999999999999
-1533000 	-1.0311999999999999
-1510000 	-1.0013000000000001
-1488000 	-0.97130000000000005
-1465000 	-0.9415
-1443000 	-0.91169999999999995
-1420000 	-0.88190000000000002
-1397000 	-0.85219999999999996
-1375000 	-0.82250000000000001
-1352000 	-0.79290000000000005
-1330000 	-0.76329999999999998
-1307000 	-0.73370000000000002
-1285000 	-0.70409999999999995
-1262000 	-0.67449999999999999
-1240000 	-0.64500000000000002
-1217000 	-0.61539999999999995
-1195000 	-0.58589999999999998
-1172000 	-0.55640000000000001
-1149000 	-0.52690000000000003
-1127000 	-0.49740000000000001
-1104000 	-0.46789999999999998
-1082000 	-0.4385
-1059000 	-0.40899999999999997
-1037000 	-0.3795
-1014000 	-0.35010000000000002
-992000 	-0.32069999999999999
-969000 	-0.29120000000000001
-947000 	-0.26179999999999998
-924000 	-0.2324
-902000 	-0.2029
-879000 	-0.17349999999999999
-856000 	-0.14410000000000001
-834000 	-0.1147
-811000 	-0.085300000000000001
-789000 	-0.055899999999999998
-766000 	-0.026499999999999999
-744000 	0.0028999999999999998
-721000 	0.032300000000000002
-699000 	0.061600000000000002
-676000 	0.090999999999999998
-654000 	0.12039999999999999
-631000 	0.14979999999999999
-609000 	0.1792
-586000 	0.20849999999999999
-563000 	0.2379
-541000 	0.26729999999999998
-518000 	0.29670000000000002
-496000 	0.32600000000000001
-473000 	0.35539999999999999
-451000 	0.38479999999999998
-428000 	0.41410000000000002
-406000 	0.44350000000000001
-383000 	0.4728
-361000 	0.50219999999999998
-338000 	0.53159999999999996
-316000 	0.56089999999999995
-293000 	0.59030000000000005
-270000 	0.61960000000000004
-248000 	0.64900000000000002
-225000 	0.67830000000000001
-203000 	0.7077
-180000 	0.73699999999999999
-158000 	0.76639999999999997
-135000 	0.79569999999999996
-113000 	0.82509999999999994
-90000 	0.85440000000000005
-68000 	0.88380000000000003
-45000 	0.91310000000000002
-23000 	0.9425
0 	0.9718
