"H (A_per_meter)" 	"B (tesla)"
-1033000 	-1.3438000000000001
-1032000 	-1.1125
-1023000 	-0.6341
-1009000 	-0.5252
-997000 	-0.48330000000000001
-985000 	-0.45379999999999998
-972000 	-0.42959999999999998
-960000 	-0.40799999999999997
-948000 	-0.3881
-936000 	-0.36909999999999998
-924000 	-0.35089999999999999
-912000 	-0.33310000000000001
-899000 	-0.31569999999999998
-887000 	-0.29849999999999999
-875000 	-0.28149999999999997
-863000 	-0.26469999999999999
-851000 	-0.24809999999999999
-839000 	-0.23150000000000001
-827000 	-0.215
-814000 	-0.1986
-802000 	-0.18229999999999999
-790000 	-0.16600000000000001
-778000 	-0.14979999999999999
-766000 	-0.1336
-754000 	-0.1174
-741000 	-0.1013
-729000 	-0.085099999999999995
-717000 	-0.069000000000000006
-705000 	-0.052999999999999999
-693000 	-0.036900000000000002
-681000 	-0.020899999999999998
-669000 	-0.0048999999999999998
-656000 	0.0111
-644000 	0.027099999999999999
-632000 	0.043099999999999999
-620000 	0.0591
-608000 	0.074999999999999997
-596000 	0.090999999999999998
-583000 	0.1069
-571000 	0.1229
-559000 	0.13880000000000001
-547000 	0.1547
-535000 	0.17069999999999999
-523000 	0.18659999999999999
-511000 	0.20250000000000001
-498000 	0.21840000000000001
-486000 	0.23430000000000001
-474000 	0.25019999999999998
-462000 	0.2661
-450000 	0.28199999999999997
-438000 	0.2979
-425000 	0.31380000000000002
-413000 	0.3296
-401000 	0.34549999999999997
-389000 	0.3614
-377000 	0.37730000000000002
-365000 	0.3931
-353000 	0.40899999999999997
-340000 	0.4249
-328000 	0.44069999999999998
-316000 	0.45660000000000001
-304000 	0.47249999999999998
-292000 	0.48830000000000001
-280000 	0.50419999999999998
-267000 	0.52000000000000002
-255000 	0.53590000000000004
-243000 	0.55169999999999997
-231000 	0.56759999999999999
-219000 	0.58340000000000003
-207000 	0.59930000000000005
-194000 	0.61509999999999998
-182000 	0.63100000000000001
-170000 	0.64680000000000004
-158000 	0.66269999999999996
-146000 	0.67849999999999999
-134000 	0.69440000000000002
-122000 	0.71020000000000005
-109000 	0.72609999999999997
-97000 	0.7419
-85000 	0.75770000000000004
-73000 	0.77359999999999995
-61000 	0.78939999999999999
-49000 	0.80530000000000002
-36000 	0.82110000000000005
-24000 	0.83689999999999998
-12000 	0.8528
0 	0.86860000000000004
