"H (A_per_meter)" 	"B (tesla)"
-1691000 	-2.1996000000000002
-1689000 	-1.8411999999999999
-1678000 	-1.4599
-1651000 	-1.2907999999999999
-1631000 	-1.2364999999999999
-1612000 	-1.1957
-1592000 	-1.1606000000000001
-1572000 	-1.1285000000000001
-1552000 	-1.0981000000000001
-1532000 	-1.0688
-1512000 	-1.0403
-1492000 	-1.0122
-1472000 	-0.98460000000000003
-1452000 	-0.95720000000000005
-1433000 	-0.93010000000000004
-1413000 	-0.90310000000000001
-1393000 	-0.87629999999999997
-1373000 	-0.84960000000000002
-1353000 	-0.82299999999999995
-1333000 	-0.79649999999999999
-1313000 	-0.77010000000000001
-1293000 	-0.74370000000000003
-1273000 	-0.71730000000000005
-1253000 	-0.69099999999999995
-1234000 	-0.66469999999999996
-1214000 	-0.63849999999999996
-1194000 	-0.61229999999999996
-1174000 	-0.58609999999999995
-1154000 	-0.56000000000000005
-1134000 	-0.53380000000000005
-1114000 	-0.50770000000000004
-1094000 	-0.48159999999999997
-1074000 	-0.45550000000000002
-1055000 	-0.4294
-1035000 	-0.40329999999999999
-1015000 	-0.37730000000000002
-995000 	-0.35120000000000001
-975000 	-0.32519999999999999
-955000 	-0.29920000000000002
-935000 	-0.2732
-915000 	-0.24709999999999999
-895000 	-0.22109999999999999
-875000 	-0.1951
-856000 	-0.1691
-836000 	-0.14319999999999999
-816000 	-0.1172
-796000 	-0.091200000000000003
-776000 	-0.065199999999999994
-756000 	-0.039300000000000002
-736000 	-0.013299999999999999
-716000 	0.012699999999999999
-696000 	0.038600000000000002
-676000 	0.064600000000000005
-657000 	0.090499999999999997
-637000 	0.11650000000000001
-617000 	0.1424
-597000 	0.16839999999999999
-577000 	0.1943
-557000 	0.2203
-537000 	0.2462
-517000 	0.27210000000000001
-497000 	0.29809999999999998
-478000 	0.32400000000000001
-458000 	0.34989999999999999
-438000 	0.37590000000000001
-418000 	0.40179999999999999
-398000 	0.42770000000000002
-378000 	0.4536
-358000 	0.47960000000000003
-338000 	0.50549999999999995
-318000 	0.53139999999999998
-298000 	0.55730000000000002
-279000 	0.58320000000000005
-259000 	0.60919999999999996
-239000 	0.6351
-219000 	0.66100000000000003
-199000 	0.68689999999999996
-179000 	0.71279999999999999
-159000 	0.73870000000000002
-139000 	0.76459999999999995
-119000 	0.79059999999999997
-99000 	0.8165
-80000 	0.84240000000000004
-60000 	0.86829999999999996
-40000 	0.89419999999999999
-20000 	0.92010000000000003
0 	0.94599999999999995
