"H (A_per_meter)" 	"B (tesla)"
-528000 	-0.68689999999999996
-527000 	-0.21840000000000001
-524000 	0.26919999999999999
-516000 	0.45750000000000002
-509000 	0.50290000000000001
-503000 	0.53069999999999995
-497000 	0.55089999999999995
-491000 	0.56710000000000005
-485000 	0.58120000000000005
-478000 	0.59370000000000001
-472000 	0.60529999999999995
-466000 	0.61619999999999997
-460000 	0.62660000000000005
-454000 	0.63670000000000004
-447000 	0.64639999999999997
-441000 	0.65590000000000004
-435000 	0.66520000000000001
-429000 	0.6744
-422000 	0.68340000000000001
-416000 	0.69230000000000003
-410000 	0.70120000000000005
-404000 	0.70989999999999998
-398000 	0.71860000000000002
-391000 	0.72729999999999995
-385000 	0.7359
-379000 	0.74439999999999995
-373000 	0.75290000000000001
-367000 	0.76139999999999997
-360000 	0.76990000000000003
-354000 	0.77829999999999999
-348000 	0.78669999999999995
-342000 	0.79510000000000003
-335000 	0.8034
-329000 	0.81179999999999997
-323000 	0.82010000000000005
-317000 	0.82840000000000003
-311000 	0.8367
-304000 	0.84499999999999997
-298000 	0.85329999999999995
-292000 	0.86160000000000003
-286000 	0.86980000000000002
-280000 	0.87809999999999999
-273000 	0.88629999999999998
-267000 	0.89459999999999995
-261000 	0.90280000000000005
-255000 	0.91100000000000003
-249000 	0.91920000000000002
-242000 	0.9274
-236000 	0.93559999999999999
-230000 	0.94379999999999997
-224000 	0.95199999999999996
-217000 	0.96020000000000005
-211000 	0.96840000000000004
-205000 	0.97660000000000002
-199000 	0.98470000000000002
-193000 	0.9929
-186000 	1.0011000000000001
-180000 	1.0092000000000001
-174000 	1.0174000000000001
-168000 	1.0256000000000001
-162000 	1.0337000000000001
-155000 	1.0419
-149000 	1.05
-143000 	1.0582
-137000 	1.0663
-130000 	1.0745
-124000 	1.0826
-118000 	1.0908
-112000 	1.0989
-106000 	1.1071
-99000 	1.1152
-93000 	1.1233
-87000 	1.1315
-81000 	1.1395999999999999
-75000 	1.1476999999999999
-68000 	1.1557999999999999
-62000 	1.1639999999999999
-56000 	1.1720999999999999
-50000 	1.1801999999999999
-43000 	1.1883999999999999
-37000 	1.1964999999999999
-31000 	1.2045999999999999
-25000 	1.2126999999999999
-19000 	1.2208000000000001
-12000 	1.2290000000000001
-6000 	1.2371000000000001
0 	1.2452000000000001
