"H (A_per_meter)" 	"B (tesla)"
-2373000 	-3.0865
-2361000 	-2.359
-2349000 	-2.2008999999999999
-2317000 	-2.0478000000000001
-2289000 	-1.9795
-2261000 	-1.9263999999999999
-2233000 	-1.8796999999999999
-2206000 	-1.8363
-2178000 	-1.7948999999999999
-2150000 	-1.7547999999999999
-2122000 	-1.7155
-2094000 	-1.6767000000000001
-2066000 	-1.6384000000000001
-2038000 	-1.6005
-2010000 	-1.5627
-1982000 	-1.5251999999999999
-1954000 	-1.4879
-1926000 	-1.4505999999999999
-1898000 	-1.4135
-1871000 	-1.3765000000000001
-1843000 	-1.3394999999999999
-1815000 	-1.3026
-1787000 	-1.2657
-1759000 	-1.2290000000000001
-1731000 	-1.1921999999999999
-1703000 	-1.1555
-1675000 	-1.1188
-1647000 	-1.0821000000000001
-1619000 	-1.0455000000000001
-1591000 	-1.0088999999999999
-1563000 	-0.97230000000000005
-1536000 	-0.93569999999999998
-1508000 	-0.8992
-1480000 	-0.86270000000000002
-1452000 	-0.82609999999999995
-1424000 	-0.78959999999999997
-1396000 	-0.75309999999999999
-1368000 	-0.71660000000000001
-1340000 	-0.68020000000000003
-1312000 	-0.64370000000000005
-1284000 	-0.60719999999999996
-1256000 	-0.57079999999999997
-1228000 	-0.5343
-1200000 	-0.49790000000000001
-1173000 	-0.46139999999999998
-1145000 	-0.42499999999999999
-1117000 	-0.3886
-1089000 	-0.35220000000000001
-1061000 	-0.31569999999999998
-1033000 	-0.27929999999999999
-1005000 	-0.2429
-977000 	-0.20649999999999999
-949000 	-0.1701
-921000 	-0.13370000000000001
-893000 	-0.097299999999999998
-865000 	-0.060900000000000003
-838000 	-0.0246
-810000 	0.0118
-782000 	0.0482
-754000 	0.084599999999999995
-726000 	0.121
-698000 	0.1573
-670000 	0.19370000000000001
-642000 	0.2301
-614000 	0.26650000000000001
-586000 	0.30280000000000001
-558000 	0.3392
-530000 	0.37559999999999999
-503000 	0.41189999999999999
-475000 	0.44829999999999998
-447000 	0.48459999999999998
-419000 	0.52100000000000002
-391000 	0.55740000000000001
-363000 	0.59370000000000001
-335000 	0.63009999999999999
-307000 	0.66639999999999999
-279000 	0.70279999999999998
-251000 	0.73909999999999998
-223000 	0.77549999999999997
-195000 	0.81179999999999997
-168000 	0.84819999999999995
-140000 	0.88449999999999995
-112000 	0.92090000000000005
-84000 	0.95720000000000005
-56000 	0.99360000000000004
-28000 	1.0299
0 	1.0662
