"H (A_per_meter)" 	"B (tesla)"
-687000 	-0.89380000000000004
-684000 	-0.18690000000000001
-680000 	-0.041599999999999998
-671000 	0.080299999999999996
-663000 	0.12239999999999999
-655000 	0.14949999999999999
-647000 	0.17019999999999999
-639000 	0.18770000000000001
-631000 	0.20319999999999999
-623000 	0.2175
-614000 	0.23100000000000001
-606000 	0.24390000000000001
-598000 	0.25640000000000002
-590000 	0.26860000000000001
-582000 	0.28050000000000003
-574000 	0.29220000000000002
-566000 	0.30370000000000003
-558000 	0.31519999999999998
-550000 	0.32650000000000001
-542000 	0.3377
-534000 	0.34889999999999999
-526000 	0.35999999999999999
-517000 	0.371
-509000 	0.38200000000000001
-501000 	0.39290000000000003
-493000 	0.40389999999999998
-485000 	0.41470000000000001
-477000 	0.42559999999999998
-469000 	0.43640000000000001
-461000 	0.44719999999999999
-453000 	0.45800000000000002
-445000 	0.46879999999999999
-437000 	0.47960000000000003
-429000 	0.49030000000000001
-420000 	0.501
-412000 	0.51170000000000004
-404000 	0.52239999999999998
-396000 	0.53310000000000002
-388000 	0.54379999999999995
-380000 	0.55449999999999999
-372000 	0.56510000000000005
-364000 	0.57579999999999998
-356000 	0.58650000000000002
-348000 	0.59709999999999996
-340000 	0.60770000000000002
-331000 	0.61839999999999995
-323000 	0.629
-315000 	0.63959999999999995
-307000 	0.6502
-299000 	0.66090000000000004
-291000 	0.67149999999999999
-283000 	0.68210000000000004
-275000 	0.69269999999999998
-267000 	0.70330000000000004
-259000 	0.71389999999999998
-251000 	0.72450000000000003
-243000 	0.73509999999999998
-234000 	0.74560000000000004
-226000 	0.75619999999999998
-218000 	0.76680000000000004
-210000 	0.77739999999999998
-202000 	0.78800000000000003
-194000 	0.79859999999999998
-186000 	0.80910000000000004
-178000 	0.81969999999999998
-170000 	0.83030000000000004
-162000 	0.84079999999999999
-154000 	0.85140000000000005
-146000 	0.86199999999999999
-137000 	0.87250000000000005
-129000 	0.8831
-121000 	0.89370000000000005
-113000 	0.9042
-105000 	0.91479999999999995
-97000 	0.92530000000000001
-89000 	0.93589999999999995
-81000 	0.94650000000000001
-73000 	0.95699999999999996
-65000 	0.96760000000000002
-57000 	0.97809999999999997
-49000 	0.98870000000000002
-40000 	0.99919999999999998
-32000 	1.0098
-24000 	1.0203
-16000 	1.0308999999999999
-8000 	1.0414000000000001
0 	1.052
