"H (A_per_meter)" 	"B (tesla)"
-2841000 	-3.6949999999999998
-2827000 	-2.9586000000000001
-2813000 	-2.7963
-2774000 	-2.6341000000000001
-2741000 	-2.5583
-2707000 	-2.4979
-2674000 	-2.444
-2640000 	-2.3934000000000002
-2607000 	-2.3448000000000002
-2574000 	-2.2974999999999999
-2540000 	-2.2509999999999999
-2507000 	-2.2050999999999998
-2473000 	-2.1596000000000002
-2440000 	-2.1143999999999998
-2406000 	-2.0695000000000001
-2373000 	-2.0249000000000001
-2340000 	-1.9802999999999999
-2306000 	-1.9359
-2273000 	-1.8915999999999999
-2239000 	-1.8473999999999999
-2206000 	-1.8032999999999999
-2172000 	-1.7592000000000001
-2139000 	-1.7152000000000001
-2106000 	-1.6713
-2072000 	-1.6274
-2039000 	-1.5834999999999999
-2005000 	-1.5396000000000001
-1972000 	-1.4958
-1939000 	-1.452
-1905000 	-1.4083000000000001
-1872000 	-1.3645
-1838000 	-1.3208
-1805000 	-1.2770999999999999
-1771000 	-1.2334000000000001
-1738000 	-1.1897
-1705000 	-1.1459999999999999
-1671000 	-1.1023000000000001
-1638000 	-1.0587
-1604000 	-1.0150999999999999
-1571000 	-0.97140000000000004
-1537000 	-0.92779999999999996
-1504000 	-0.88419999999999999
-1471000 	-0.84060000000000001
-1437000 	-0.79700000000000004
-1404000 	-0.75339999999999996
-1370000 	-0.70979999999999999
-1337000 	-0.66620000000000001
-1303000 	-0.62260000000000004
-1270000 	-0.57899999999999996
-1237000 	-0.53549999999999998
-1203000 	-0.4919
-1170000 	-0.44829999999999998
-1136000 	-0.40479999999999999
-1103000 	-0.36120000000000002
-1070000 	-0.31769999999999998
-1036000 	-0.27410000000000001
-1003000 	-0.2306
-969000 	-0.187
-936000 	-0.14349999999999999
-902000 	-0.099900000000000003
-869000 	-0.056399999999999999
-836000 	-0.0129
-802000 	0.030700000000000002
-769000 	0.074200000000000002
-735000 	0.1177
-702000 	0.16120000000000001
-668000 	0.20480000000000001
-635000 	0.24829999999999999
-602000 	0.2918
-568000 	0.33529999999999999
-535000 	0.37890000000000001
-501000 	0.4224
-468000 	0.46589999999999998
-434000 	0.50939999999999996
-401000 	0.55289999999999995
-368000 	0.59640000000000004
-334000 	0.63990000000000002
-301000 	0.68340000000000001
-267000 	0.72699999999999998
-234000 	0.77049999999999996
-201000 	0.81399999999999995
-167000 	0.85750000000000004
-134000 	0.90100000000000002
-100000 	0.94450000000000001
-67000 	0.98799999999999999
-33000 	1.0315000000000001
0 	1.075
