"H (A_per_meter)" 	"B (tesla)"
-788000 	-1.0246999999999999
-787000 	-0.79149999999999998
-780000 	-0.31169999999999998
-769000 	-0.20630000000000001
-760000 	-0.16789999999999999
-751000 	-0.14199999999999999
-741000 	-0.12139999999999999
-732000 	-0.1036
-723000 	-0.087400000000000005
-714000 	-0.0722
-704000 	-0.057599999999999998
-695000 	-0.0436
-686000 	-0.029899999999999999
-677000 	-0.016500000000000001
-667000 	-0.0033
-658000 	0.0097999999999999997
-649000 	0.022700000000000001
-640000 	0.035499999999999997
-630000 	0.048300000000000003
-621000 	0.060900000000000003
-612000 	0.073499999999999996
-602000 	0.085999999999999993
-593000 	0.098500000000000004
-584000 	0.111
-575000 	0.1234
-565000 	0.1358
-556000 	0.14810000000000001
-547000 	0.1605
-538000 	0.17280000000000001
-528000 	0.18509999999999999
-519000 	0.19739999999999999
-510000 	0.2097
-501000 	0.22189999999999999
-491000 	0.2341
-482000 	0.24640000000000001
-473000 	0.2586
-463000 	0.27079999999999999
-454000 	0.28299999999999997
-445000 	0.29520000000000002
-436000 	0.30740000000000001
-426000 	0.3196
-417000 	0.33169999999999999
-408000 	0.34389999999999998
-399000 	0.35610000000000003
-389000 	0.36820000000000003
-380000 	0.38040000000000002
-371000 	0.39250000000000002
-361000 	0.4047
-352000 	0.4168
-343000 	0.42899999999999999
-334000 	0.44109999999999999
-324000 	0.45319999999999999
-315000 	0.46529999999999999
-306000 	0.47749999999999998
-297000 	0.48959999999999998
-287000 	0.50170000000000003
-278000 	0.51380000000000003
-269000 	0.52600000000000002
-260000 	0.53810000000000002
-250000 	0.55020000000000002
-241000 	0.56230000000000002
-232000 	0.57440000000000002
-222000 	0.58650000000000002
-213000 	0.59860000000000002
-204000 	0.61070000000000002
-195000 	0.62280000000000002
-185000 	0.63490000000000002
-176000 	0.64700000000000002
-167000 	0.65910000000000002
-158000 	0.67120000000000002
-148000 	0.68330000000000002
-139000 	0.69540000000000002
-130000 	0.70750000000000002
-120000 	0.71960000000000002
-111000 	0.73170000000000002
-102000 	0.74370000000000003
-93000 	0.75580000000000003
-83000 	0.76790000000000003
-74000 	0.78000000000000003
-65000 	0.79210000000000003
-56000 	0.80420000000000003
-46000 	0.81630000000000003
-37000 	0.82840000000000003
-28000 	0.84040000000000004
-19000 	0.85250000000000004
-9000 	0.86460000000000004
0 	0.87670000000000003
