% Model:              Two_segments_demag.mph
% Version:            COMSOL 5.6.0.341
% Date:               Feb 13 2022, 15:23
% Dimension:          1
% Nodes:              1000
% Expressions:        1
% Description:        Line graph
% s                       Height
0                         7.195292959861849E-4
0                         0.0023656669693946355
1.061872990409831E-5      0.004011821970864876
2.123745980819527E-5      0.005657993780853622
3.1856189712294236E-5     0.007304181879798087
4.247491961639285E-5      0.008950385748133357
5.309364952049052E-5      0.010596604866322731
6.371237942458924E-5      0.012242838714782895
7.433110932868727E-5      0.01388908677394405
8.4949839232786E-5        0.01553534852424042
9.556856913688387E-5      0.01718162344607918
1.0618729904098198E-4     0.018827911019915267
1.1680602894508006E-4     0.020474210726133743
1.274247588491793E-4      0.022120522045170808
1.380434887532772E-4      0.023334046248522134
1.4866221865737547E-4     0.025035468608862462
1.592809485614744E-4      0.02673691706738639
1.6989967846557243E-4     0.028438391090425837
1.8051840836967026E-4     0.030139890144288587
1.9113713827376892E-4     0.03184141369528153
2.0175586817786686E-4     0.03354296120970817
2.123745980819659E-4      0.035244532153858095
2.2299332798606298E-4     0.036946125994025
2.33612057890162E-4       0.038647742196499704
2.442307877942607E-4      0.04034938022755117
2.5484951769835855E-4     0.04205103955346104
2.6546824760245583E-4     0.04375271964049476
2.760869775065555E-4      0.04545441995492091
2.8670570741065425E-4     0.047156139962998805
2.973244373147508E-4      0.04885787913098042
3.0794316721885056E-4     0.05055963692512194
3.18561897122949E-4       0.05226141281166569
3.291806270270463E-4      0.053963206256855946
3.397993569311447E-4      0.05566501672692675
3.5041808683524474E-4     0.05736684368811399
3.610368167393411E-4      0.05906868660664679
3.7165554664343996E-4     0.06077054494875139
3.822742765475377E-4      0.06247241818065027
3.928930064516363E-4      0.06417430576855392
4.035117363557351E-4      0.06587620717868647
4.141304662598339E-4      0.06757812187725598
4.247491961639299E-4      0.06928004933046766
4.3536792606802964E-4     0.07098198900452504
4.4598665597212774E-4     0.07268394036562957
4.566053858762265E-4      0.0743859028799799
4.672241157803246E-4      0.07608787601376885
4.778428456844229E-4      0.07778985923319187
4.884615755885215E-4      0.07949185200443035
4.990803054926195E-4      0.08107636644838784
5.096990353967187E-4      0.08278522132782414
5.203177653008166E-4      0.08449411446053305
5.309364952049132E-4      0.08620304531264728
5.415552251090128E-4      0.08791201335027783
5.521739550131105E-4      0.08962101803953347
5.627926849172091E-4      0.09133005884651295
5.734114148213072E-4      0.09303913523730926
5.840301447254061E-4      0.09474824667801085
5.94648874629505E-4       0.09645739263467966
6.052676045336028E-4      0.09816657257339169
6.158863344377017E-4      0.0998757859601988
6.265050643417985E-4      0.1015850322611558
6.371237942458975E-4      0.10329431094229923
6.47742524149996E-4       0.10500362146966655
6.58361254054094E-4       0.10671296330928268
6.689799839581927E-4      0.10842233592716563
6.795987138622906E-4      0.11013173878932203
6.902174437663885E-4      0.11184117136176178
7.008361736704879E-4      0.11355063311047878
7.114549035745854E-4      0.11526012350145795
7.220736334786847E-4      0.11696964200068509
7.326923633827815E-4      0.11867918807413178
7.433110932868803E-4      0.12038876118776448
7.539298231909779E-4      0.12209836080754881
7.645485530950766E-4      0.1238079863994325
