% Model:              Two_segments_demag.mph
% Version:            COMSOL 5.6.0.341
% Date:               Feb 13 2022, 15:07
% Dimension:          1
% Nodes:              1000
% Expressions:        1
% Description:        Line graph
% s                       Height
0                         4.736154274799668E-5
0                         0.0012957147495741906
1.6538459768064413E-5     0.0025440611494557354
3.307691953612947E-5      0.003792400020292123
4.9615379304194436E-5     0.005040730640044249
6.615383907225993E-5      0.0062890522866143675
8.26922988403212E-5       0.007537364237938866
9.923075860839004E-5      0.008785665771941682
1.1576921837645334E-4     0.010009997076963038
1.3230767814451696E-4     0.011272441645096196
1.488461379125847E-4      0.012534871207111388
1.6538459768064806E-4     0.013797285034421807
1.8192305744871445E-4     0.015059682398437113
1.9846151721677793E-4     0.016322062570585674
2.149999769848387E-4      0.01758442482229932
2.3153843675290507E-4     0.01884676842500917
2.4807689652096984E-4     0.020109092650165142
2.6461535628903517E-4     0.021371396769214464
2.811538160571015E-4      0.022633680053619588
2.9769227582516393E-4     0.023895941774842406
3.142307355932293E-4      0.02515818120437345
3.30769195361295E-4       0.026420397613681215
3.4730765512935673E-4     0.027682075159396653
3.6384611489742217E-4     0.02894305670966836
3.8038457466549064E-4     0.030204003621762742
3.969230344335524E-4      0.03146491516514191
4.134614942016173E-4      0.032725790609248635
4.2999995396968295E-4     0.03398571922108438
4.4653841373774796E-4     0.03526106252876207
4.630768735058127E-4      0.0365363661996929
4.7961533327387553E-4     0.03781162949732134
4.961537930419398E-4      0.03908685168510824
5.126922528100042E-4      0.04036203202653323
5.292307125780695E-4      0.041637169785093374
5.457691723461349E-4      0.042912264224268276
5.623076321141987E-4      0.04419568560617335
5.788460918822652E-4      0.045473379583624386
5.953845516503274E-4      0.04674824483483752
6.119230114183915E-4      0.048033134429253346
6.284614711864565E-4      0.049317972826099454
6.449999309545216E-4      0.05060275928147092
6.615383907225858E-4      0.051887493051435266
6.780768504906507E-4      0.05318946548463651
6.946153102587147E-4      0.05447677701478559
7.111537700267822E-4      0.055764025265709276
7.276922297948455E-4      0.05705120949046023
7.442306895629095E-4      0.05833832894209893
7.607691493309755E-4      0.05964312046819713
7.773076090990382E-4      0.060946203572152476
7.938460688671039E-4      0.0622492243365186
8.103845286351696E-4      0.06355218200683
8.269229884032342E-4      0.06485507582868615
8.43461448171298E-4       0.066157905047707
8.599999079393653E-4      0.06746561917279811
8.765383677074264E-4      0.06877845340168617
8.930768274754927E-4      0.07009120880842792
9.096152872435565E-4      0.07140388463253197
9.261537470116195E-4      0.07271648011349652
9.426922067796849E-4      0.07402899449090182
9.592306665477519E-4      0.07534369039163745
9.757691263158161E-4      0.07668468712882533
9.9230758608388E-4        0.0780256053751428
0.001008846045851943      0.0793664443586237
0.0010253845056200088     0.08070720330734867
0.0010419229653880735     0.08204788144942775
0.0010584614251561379     0.08337558864607675
0.0010749998849242037     0.08471493540113696
0.0010915383446922684     0.08605418365304762
0.001108076804460333      0.0873933326249693
0.0011246152642283972     0.0887323815400391
0.0011411537239964626     0.09007132962151522
0.0011576921837645273     0.09144535208139888
0.0011742306435325912     0.09280585277925388
0.0011907691033006564     0.09416625799073497
0.0012073075630687213     0.09552656692766723
0.001223846022836787      0.09688677880193482
0.0012403844826048515     0.09824689282545537
0.0012569229423729145     0.09962743404073873
0.0012734614021409792     0.10100447420902375
0.0012899998619090444     0.10238139945512392
0.0013065383216771078     0.10375820898099535
0.0013230767814451734     0.10513490198862467
0.0013396152412132377     0.10651147768003194
