% Model:              Two_segments_demag.mph
% Version:            COMSOL 5.6.0.341
% Date:               Feb 13 2022, 15:46
% Dimension:          1
% Nodes:              1000
% Expressions:        1
% Description:        Line graph
% s                       Height
0                         1.732982506540128E-4
0                         0.001162521140444944
8.75561093647328E-6       0.002151755916518725
1.7511221872945386E-5     0.003141002384689118
2.6266832809420583E-5     0.004130260350803808
3.502244374589305E-5      0.005119529620673252
4.377805468236701E-5      0.00610881000013941
5.253366561884145E-5      0.0070981012950171556
6.128927655531444E-5      0.00808740331113742
7.004488749178802E-5      0.009076715854315071
7.880049842826132E-5      0.010066038730377064
8.755610936473561E-5      0.011055371745137677
9.631172030120903E-5      0.012044714704417146
1.0506733123768186E-4     0.013034067414034255
1.138229421741555E-4      0.014023429679799151
1.2257855311062949E-4     0.015012801307529775
1.3133416404710352E-4     0.016002182103033016
1.400897749835761E-4      0.016991571872123218
1.4884538592005014E-4     0.01798097042061572
1.576009968565239E-4      0.018970377554307808
1.663566077929972E-4      0.01995979307901354
1.751122187294706E-4      0.020949216800534777
1.8386782966594385E-4     0.021938648524684887
1.9262344060241816E-4     0.022928088057258707
2.013790515388927E-4      0.023917535204065105
2.101346624753658E-4      0.0249069897709029
2.1889027341184027E-4     0.025896451563565986
2.2764588434831206E-4     0.026885920387862743
2.3640149528478648E-4     0.027875396049585995
2.4515710622126114E-4     0.02886487835454028
2.539127171577328E-4      0.029854367108515148
2.626683280942067E-4      0.03084386211730512
2.714239390306805E-4      0.031833363186710595
2.801795499671536E-4      0.03282287012252312
2.8893516090362775E-4     0.033812382730529694
2.9769077184010087E-4     0.03480190081652965
3.0644638277657496E-4     0.03579142418631034
3.152019937130481E-4      0.03678095264565831
3.2395760464952255E-4     0.03777048600036837
3.3271321558599583E-4     0.03876002405621719
3.4146882652246987E-4     0.039749566619014715
3.502244374589421E-4      0.040739113494533616
3.589800483954167E-4      0.04172866448855436
3.6773565933189014E-4     0.042718219406868665
3.7649127026836315E-4     0.04370777805526547
3.8524688120483773E-4     0.044697340239525665
3.9400249214131084E-4     0.04568690576543147
4.0275810307778434E-4     0.0466764744387613
4.1151371401425816E-4     0.04822760416930342
4.2026932495073063E-4     0.04927311399131569
4.2902493588720494E-4     0.05031863934814903
4.3778054682367914E-4     0.051364180037810084
4.4653615776015215E-4     0.05240973585829968
4.552917686966262E-4      0.05345530660762396
4.6404737963309925E-4     0.05450089208377851
4.728029905695727E-4      0.05554649208476165
4.815586015060462E-4      0.056592106408568155
4.903142124425199E-4      0.05763773485319091
4.990698233789938E-4      0.05868337721661932
5.078254343154666E-4      0.05852983838354404
5.165810452519408E-4      0.059559838007825244
5.253366561884146E-4      0.060589870900305334
5.340922671248872E-4      0.061619936860512654
5.42847878061361E-4       0.06265003568799435
5.516034889978354E-4      0.06368016718227554
5.603590999343094E-4      0.06471033114288346
5.691147108707827E-4      0.06606279754071415
5.77870321807256E-4       0.06704626726506893
5.866259327437296E-4      0.06802977866078004
5.953815436802028E-4      0.06901333153271447
6.041371546166767E-4      0.06999692568573605
6.128927655531505E-4      0.07098056092470233
6.216483764896225E-4      0.07196423705446563
6.304039874260975E-4      0.07294795387987207
6.391595983625709E-4      0.07393171120575855
6.479152092990449E-4      0.07491550883696252
6.56670820235518E-4       0.07589934657831295
6.65426431171991E-4       0.07688322423463073
6.741820421084655E-4      0.07786714161073402
6.829376530449382E-4      0.07885109851143453
6.916932639814124E-4      0.07983509474153783
7.004488749178858E-4      0.0808191301058441
7.092044858543592E-4      0.08180320440914787
7.179600967908331E-4      0.08278731745623902
7.267157077273067E-4      0.08377146905189999
7.354713186637811E-4      0.08475565900090964
7.442269296002526E-4      0.08573988710803912
7.529825405367272E-4      0.08672415317805776
7.617381514732018E-4      0.08770845701572469
7.704937624096737E-4      0.08869279842579732
7.792493733461484E-4      0.08967717721302587
7.880049842826217E-4      0.09066159318215611
7.967605952190961E-4      0.0916460461379271
8.055162061555695E-4      0.09263053588507546
8.142718170920428E-4      0.0936150622283276
8.23027428028516E-4       0.09459962497240774
8.317830389649892E-4      0.09558422392203914
