"H (A_per_meter)" 	"B (tesla)"
-1086000 	-1.4127000000000001
-1081000 	-0.44069999999999998
-1075000 	-0.24030000000000001
-1061000 	-0.070300000000000001
-1048000 	-0.0103
-1035000 	0.029100000000000001
-1022000 	0.059799999999999999
-1010000 	0.085900000000000004
-997000 	0.1094
-984000 	0.1313
-971000 	0.152
-958000 	0.1719
-946000 	0.19120000000000001
-933000 	0.21010000000000001
-920000 	0.2286
-907000 	0.24690000000000001
-895000 	0.26490000000000002
-882000 	0.2828
-869000 	0.30049999999999999
-856000 	0.31809999999999999
-843000 	0.33560000000000001
-831000 	0.35299999999999998
-818000 	0.37040000000000001
-805000 	0.3876
-792000 	0.40489999999999998
-780000 	0.42199999999999999
-767000 	0.43909999999999999
-754000 	0.45619999999999999
-741000 	0.4733
-728000 	0.49030000000000001
-716000 	0.50729999999999997
-703000 	0.52429999999999999
-690000 	0.54120000000000001
-677000 	0.55820000000000003
-665000 	0.57509999999999994
-652000 	0.59199999999999997
-639000 	0.60880000000000001
-626000 	0.62570000000000003
-613000 	0.64249999999999996
-601000 	0.65939999999999999
-588000 	0.67620000000000002
-575000 	0.69299999999999995
-562000 	0.70979999999999999
-549000 	0.72660000000000002
-537000 	0.74339999999999995
-524000 	0.76019999999999999
-511000 	0.77700000000000002
-498000 	0.79369999999999996
-486000 	0.8105
-473000 	0.82730000000000004
-460000 	0.84399999999999997
-447000 	0.86080000000000001
-434000 	0.87749999999999995
-422000 	0.89419999999999999
-409000 	0.91100000000000003
-396000 	0.92769999999999997
-383000 	0.94440000000000002
-371000 	0.96109999999999995
-358000 	0.97789999999999999
-345000 	0.99460000000000004
-332000 	1.0113000000000001
-319000 	1.028
-307000 	1.0447
-294000 	1.0613999999999999
-281000 	1.0781000000000001
-268000 	1.0948
-256000 	1.1114999999999999
-243000 	1.1282000000000001
-230000 	1.1449
-217000 	1.1615
-204000 	1.1781999999999999
-192000 	1.1949000000000001
-179000 	1.2116
-166000 	1.2282999999999999
-153000 	1.2450000000000001
-141000 	1.2616000000000001
-128000 	1.2783
-115000 	1.2949999999999999
-102000 	1.3117000000000001
-89000 	1.3283
-77000 	1.345
-64000 	1.3616999999999999
-51000 	1.3783000000000001
-38000 	1.395
-26000 	1.4117
-13000 	1.4283999999999999
0 	1.4450000000000001
