"H (A_per_meter)" 	"B (tesla)"
-524000 	-0.68130000000000002
-522000 	0.0557
-519000 	0.38
-512000 	0.55379999999999996
-505000 	0.60229999999999995
-499000 	0.63149999999999995
-493000 	0.65259999999999996
-487000 	0.66949999999999998
-481000 	0.68389999999999995
-475000 	0.69679999999999997
-468000 	0.70860000000000001
-462000 	0.71970000000000001
-456000 	0.73019999999999996
-450000 	0.74029999999999996
-444000 	0.75009999999999999
-438000 	0.75970000000000004
-431000 	0.76900000000000002
-425000 	0.7782
-419000 	0.78720000000000001
-413000 	0.79620000000000002
-407000 	0.80500000000000005
-401000 	0.81369999999999998
-394000 	0.82240000000000002
-388000 	0.83109999999999995
-382000 	0.83960000000000001
-376000 	0.84819999999999995
-370000 	0.85660000000000003
-364000 	0.86509999999999998
-357000 	0.87350000000000005
-351000 	0.88190000000000002
-345000 	0.89029999999999998
-339000 	0.89859999999999995
-333000 	0.90690000000000004
-327000 	0.91520000000000001
-320000 	0.92349999999999999
-314000 	0.93179999999999996
-308000 	0.93999999999999995
-302000 	0.94830000000000003
-296000 	0.95650000000000002
-290000 	0.9647
-283000 	0.97289999999999999
-277000 	0.98109999999999997
-271000 	0.98929999999999996
-265000 	0.99750000000000005
-259000 	1.0057
-253000 	1.0138
-247000 	1.022
-240000 	1.0302
-234000 	1.0383
-228000 	1.0464
-222000 	1.0546
-216000 	1.0627
-210000 	1.0708
-203000 	1.079
-197000 	1.0871
-191000 	1.0952
-185000 	1.1032999999999999
-179000 	1.1113999999999999
-173000 	1.1194999999999999
-166000 	1.1275999999999999
-160000 	1.1356999999999999
-154000 	1.1437999999999999
-148000 	1.1518999999999999
-142000 	1.1599999999999999
-136000 	1.1680999999999999
-129000 	1.1761999999999999
-123000 	1.1842999999999999
-117000 	1.1922999999999999
-111000 	1.2003999999999999
-105000 	1.2084999999999999
-99000 	1.2165999999999999
-92000 	1.2245999999999999
-86000 	1.2326999999999999
-80000 	1.2407999999999999
-74000 	1.2488999999999999
-68000 	1.2568999999999999
-62000 	1.2649999999999999
-55000 	1.2730999999999999
-49000 	1.2810999999999999
-43000 	1.2891999999999999
-37000 	1.2972999999999999
-31000 	1.3052999999999999
-25000 	1.3133999999999999
-18000 	1.3213999999999999
-12000 	1.3294999999999999
-6000 	1.3374999999999999
0 	1.3455999999999999
