"H (A_per_meter)" 	"B (tesla)"
-63000 	-0.082100000000000006
-63000 	0.1381
-62000 	0.82999999999999996
-62000 	0.94979999999999998
-61000 	0.9849
-60000 	1.0038
-59000 	1.0158
-59000 	1.0243
-58000 	1.0306999999999999
-57000 	1.0357000000000001
-56000 	1.0399
-56000 	1.0435000000000001
-55000 	1.0465
-54000 	1.0492999999999999
-53000 	1.0518000000000001
-53000 	1.054
-52000 	1.0561
-51000 	1.0580000000000001
-50000 	1.0599000000000001
-50000 	1.0616000000000001
-49000 	1.0632999999999999
-48000 	1.0649
-48000 	1.0664
-47000 	1.0679000000000001
-46000 	1.0692999999999999
-45000 	1.0707
-45000 	1.0721000000000001
-44000 	1.0733999999999999
-43000 	1.0747
-42000 	1.0760000000000001
-42000 	1.0772999999999999
-41000 	1.0785
-40000 	1.0797000000000001
-39000 	1.0809
-39000 	1.0821000000000001
-38000 	1.0832999999999999
-37000 	1.0845
-36000 	1.0855999999999999
-36000 	1.0868
-35000 	1.0879000000000001
-34000 	1.089
-33000 	1.0902000000000001
-33000 	1.0912999999999999
-32000 	1.0924
-31000 	1.0934999999999999
-30000 	1.0946
-30000 	1.0956999999999999
-29000 	1.0967
-28000 	1.0978000000000001
-27000 	1.0989
-27000 	1.1000000000000001
-26000 	1.101
-25000 	1.1021000000000001
-24000 	1.1031
-24000 	1.1042000000000001
-23000 	1.1052
-22000 	1.1063000000000001
-22000 	1.1073
-21000 	1.1084000000000001
-20000 	1.1093999999999999
-19000 	1.1104000000000001
-19000 	1.1114999999999999
-18000 	1.1125
-17000 	1.1134999999999999
-16000 	1.1146
-16000 	1.1155999999999999
-15000 	1.1166
-14000 	1.1175999999999999
-13000 	1.1187
-13000 	1.1196999999999999
-12000 	1.1207
-11000 	1.1216999999999999
-10000 	1.1227
-10000 	1.1236999999999999
-9000 	1.1247
-8000 	1.1257999999999999
-7000 	1.1268
-7000 	1.1277999999999999
-6000 	1.1288
-5000 	1.1297999999999999
-4000 	1.1308
-4000 	1.1317999999999999
-3000 	1.1328
-2000 	1.1337999999999999
-1000 	1.1348
-1000 	1.1357999999999999
0 	1.1368
