"H (A_per_meter)" 	"B (tesla)"
-625000 	-0.81320000000000003
-623000 	-0.078399999999999997
-620000 	0.24560000000000001
-611000 	0.42080000000000001
-603000 	0.47070000000000001
-596000 	0.50139999999999996
-588000 	0.52400000000000002
-581000 	0.54239999999999999
-574000 	0.55840000000000001
-566000 	0.57279999999999998
-559000 	0.58609999999999995
-552000 	0.59870000000000001
-544000 	0.61080000000000001
-537000 	0.62239999999999995
-530000 	0.63380000000000003
-522000 	0.64490000000000003
-515000 	0.65580000000000005
-508000 	0.66649999999999998
-500000 	0.67710000000000004
-493000 	0.68759999999999999
-486000 	0.69799999999999995
-478000 	0.70830000000000004
-471000 	0.71850000000000003
-463000 	0.72870000000000001
-456000 	0.73880000000000001
-449000 	0.74890000000000001
-441000 	0.75890000000000002
-434000 	0.76890000000000003
-427000 	0.77890000000000004
-419000 	0.78879999999999995
-412000 	0.79869999999999997
-405000 	0.80859999999999999
-397000 	0.81850000000000001
-390000 	0.82840000000000003
-383000 	0.83819999999999995
-375000 	0.84799999999999998
-368000 	0.85780000000000001
-360000 	0.86760000000000004
-353000 	0.87739999999999996
-346000 	0.88719999999999999
-338000 	0.89690000000000003
-331000 	0.90669999999999995
-324000 	0.91639999999999999
-316000 	0.92610000000000003
-309000 	0.93589999999999995
-302000 	0.9456
-294000 	0.95530000000000004
-287000 	0.96499999999999997
-280000 	0.97470000000000001
-272000 	0.98440000000000005
-265000 	0.99409999999999998
-257000 	1.0038
-250000 	1.0134000000000001
-243000 	1.0230999999999999
-235000 	1.0327999999999999
-228000 	1.0424
-221000 	1.0521
-213000 	1.0618000000000001
-206000 	1.0713999999999999
-199000 	1.0810999999999999
-191000 	1.0907
-184000 	1.1004
-177000 	1.1100000000000001
-169000 	1.1196999999999999
-162000 	1.1293
-154000 	1.1389
-147000 	1.1486000000000001
-140000 	1.1581999999999999
-132000 	1.1677999999999999
-125000 	1.1775
-118000 	1.1871
-110000 	1.1967000000000001
-103000 	1.2063999999999999
-96000 	1.216
-88000 	1.2256
-81000 	1.2352000000000001
-74000 	1.2447999999999999
-66000 	1.2544999999999999
-59000 	1.2641
-51000 	1.2737000000000001
-44000 	1.2833000000000001
-37000 	1.2928999999999999
-29000 	1.3025
-22000 	1.3121
-15000 	1.3217000000000001
-7000 	1.3313999999999999
0 	1.341
