"H (A_per_meter)" 	"B (tesla)"
-29000 	-0.0378
-29000 	0.151
-29000 	0.87029999999999996
-28000 	0.98899999999999999
-28000 	1.0235000000000001
-28000 	1.0418000000000001
-27000 	1.0532999999999999
-27000 	1.0611999999999999
-27000 	1.0669999999999999
-26000 	1.0714999999999999
-26000 	1.0751999999999999
-26000 	1.0782
-25000 	1.0807
-25000 	1.083
-25000 	1.0849
-24000 	1.0866
-24000 	1.0882000000000001
-24000 	1.0895999999999999
-23000 	1.0909
-23000 	1.0922000000000001
-23000 	1.0932999999999999
-22000 	1.0944
-22000 	1.0953999999999999
-22000 	1.0963000000000001
-21000 	1.0972
-21000 	1.0981000000000001
-21000 	1.099
-20000 	1.0998000000000001
-20000 	1.1005
-19000 	1.1012999999999999
-19000 	1.1020000000000001
-19000 	1.1028
-18000 	1.1034999999999999
-18000 	1.1042000000000001
-18000 	1.1048
-17000 	1.1054999999999999
-17000 	1.1061000000000001
-17000 	1.1068
-16000 	1.1073999999999999
-16000 	1.1080000000000001
-16000 	1.1086
-15000 	1.1092
-15000 	1.1097999999999999
-15000 	1.1104000000000001
-14000 	1.111
-14000 	1.1114999999999999
-14000 	1.1121000000000001
-13000 	1.1127
-13000 	1.1132
-13000 	1.1137999999999999
-12000 	1.1143000000000001
-12000 	1.1149
-12000 	1.1153999999999999
-11000 	1.1158999999999999
-11000 	1.1165
-11000 	1.117
-10000 	1.1174999999999999
-10000 	1.1180000000000001
-10000 	1.1186
-9000 	1.1191
-9000 	1.1195999999999999
-9000 	1.1201000000000001
-8000 	1.1206
-8000 	1.1211
-8000 	1.1215999999999999
-7000 	1.1221000000000001
-7000 	1.1226
-6000 	1.1231
-6000 	1.1235999999999999
-6000 	1.1241000000000001
-5000 	1.1246
-5000 	1.1251
-5000 	1.1255999999999999
-4000 	1.1261000000000001
-4000 	1.1266
-4000 	1.1271
-3000 	1.1275999999999999
-3000 	1.1281000000000001
-3000 	1.1285000000000001
-2000 	1.129
-2000 	1.1294999999999999
-2000 	1.1299999999999999
-1000 	1.1305000000000001
-1000 	1.131
-1000 	1.1314
0 	1.1318999999999999
0 	1.1324000000000001
