"H (A_per_meter)" 	"B (tesla)"
-324000 	-0.4214
-324000 	0.0499
-321000 	0.53920000000000001
-316000 	0.72460000000000002
-313000 	0.76719999999999999
-309000 	0.79200000000000004
-305000 	0.80910000000000004
-301000 	0.82230000000000003
-297000 	0.83330000000000004
-294000 	0.84279999999999999
-290000 	0.85129999999999995
-286000 	0.85909999999999997
-282000 	0.86639999999999995
-278000 	0.87329999999999997
-274000 	0.87990000000000002
-271000 	0.88629999999999998
-267000 	0.89249999999999996
-263000 	0.89849999999999997
-259000 	0.90439999999999998
-255000 	0.91020000000000001
-252000 	0.91600000000000004
-248000 	0.92159999999999997
-244000 	0.92720000000000002
-240000 	0.93269999999999997
-236000 	0.93820000000000003
-233000 	0.94359999999999999
-229000 	0.94899999999999995
-225000 	0.95440000000000003
-221000 	0.9597
-217000 	0.96499999999999997
-213000 	0.97030000000000005
-210000 	0.97560000000000002
-206000 	0.98080000000000001
-202000 	0.98599999999999999
-198000 	0.99129999999999996
-194000 	0.99639999999999995
-191000 	1.0016
-187000 	1.0067999999999999
-183000 	1.012
-179000 	1.0170999999999999
-175000 	1.0222
-172000 	1.0274000000000001
-168000 	1.0325
-164000 	1.0376000000000001
-160000 	1.0427
-156000 	1.0478000000000001
-152000 	1.0528999999999999
-149000 	1.0580000000000001
-145000 	1.0630999999999999
-141000 	1.0681
-137000 	1.0731999999999999
-133000 	1.0783
-130000 	1.0832999999999999
-126000 	1.0884
-122000 	1.0933999999999999
-118000 	1.0985
-114000 	1.1034999999999999
-111000 	1.1086
-107000 	1.1135999999999999
-103000 	1.1187
-99000 	1.1236999999999999
-95000 	1.1287
-91000 	1.1337999999999999
-88000 	1.1388
-84000 	1.1437999999999999
-80000 	1.1488
-76000 	1.1538999999999999
-72000 	1.1589
-69000 	1.1638999999999999
-65000 	1.1689000000000001
-61000 	1.1738999999999999
-57000 	1.179
-53000 	1.1839999999999999
-50000 	1.1890000000000001
-46000 	1.194
-42000 	1.1990000000000001
-38000 	1.204
-34000 	1.2090000000000001
-30000 	1.214
-27000 	1.2190000000000001
-23000 	1.224
-19000 	1.2290000000000001
-15000 	1.234
-11000 	1.2390000000000001
-8000 	1.244
-4000 	1.2490000000000001
0 	1.254
