"H (A_per_meter)" 	"B (tesla)"
-524000 	-0.68130000000000002
-522000 	0.075999999999999998
-519000 	0.40910000000000002
-512000 	0.58750000000000002
-505000 	0.63700000000000001
-499000 	0.66679999999999995
-493000 	0.68830000000000002
-487000 	0.70540000000000003
-481000 	0.71999999999999997
-475000 	0.73299999999999998
-468000 	0.745
-462000 	0.75609999999999999
-456000 	0.76670000000000005
-450000 	0.77690000000000003
-444000 	0.78669999999999995
-438000 	0.79630000000000001
-431000 	0.80569999999999997
-425000 	0.81489999999999996
-419000 	0.82399999999999995
-413000 	0.83289999999999997
-407000 	0.84179999999999999
-401000 	0.85060000000000002
-394000 	0.85929999999999995
-388000 	0.8679
-382000 	0.87649999999999995
-376000 	0.88500000000000001
-370000 	0.89349999999999996
-364000 	0.90200000000000002
-357000 	0.91039999999999999
-351000 	0.91879999999999995
-345000 	0.92720000000000002
-339000 	0.93559999999999999
-333000 	0.94389999999999996
-327000 	0.95220000000000005
-320000 	0.96050000000000002
-314000 	0.96879999999999999
-308000 	0.97699999999999998
-302000 	0.98529999999999995
-296000 	0.99350000000000005
-290000 	1.0017
-283000 	1.0099
-277000 	1.0181
-271000 	1.0263
-265000 	1.0345
-259000 	1.0427
-253000 	1.0508999999999999
-247000 	1.0589999999999999
-240000 	1.0671999999999999
-234000 	1.0752999999999999
-228000 	1.0834999999999999
-222000 	1.0915999999999999
-216000 	1.0998000000000001
-210000 	1.1079000000000001
-203000 	1.1160000000000001
-197000 	1.1241000000000001
-191000 	1.1323000000000001
-185000 	1.1404000000000001
-179000 	1.1485000000000001
-173000 	1.1566000000000001
-166000 	1.1647000000000001
-160000 	1.1728000000000001
-154000 	1.1809000000000001
-148000 	1.1890000000000001
-142000 	1.1971000000000001
-136000 	1.2052
-129000 	1.2133
-123000 	1.2213000000000001
-117000 	1.2294
-111000 	1.2375
-105000 	1.2456
-99000 	1.2537
-92000 	1.2617
-86000 	1.2698
-80000 	1.2779
-74000 	1.286
-68000 	1.294
-62000 	1.3021
-55000 	1.3102
-49000 	1.3182
-43000 	1.3263
-37000 	1.3344
-31000 	1.3424
-25000 	1.3505
-18000 	1.3585
-12000 	1.3666
-6000 	1.3747
0 	1.3827
