"H (A_per_meter)" 	"B (tesla)"
-1170000 	-1.5214000000000001
-1164000 	-0.56889999999999996
-1158000 	-0.372
-1142000 	-0.2036
-1128000 	-0.14330000000000001
-1115000 	-0.10299999999999999
-1101000 	-0.071400000000000005
-1087000 	-0.0441
-1073000 	-0.0195
-1060000 	0.0035000000000000001
-1046000 	0.025399999999999999
-1032000 	0.0465
-1018000 	0.067000000000000004
-1005000 	0.0872
-991000 	0.1069
-977000 	0.12640000000000001
-963000 	0.1457
-950000 	0.16489999999999999
-936000 	0.18379999999999999
-922000 	0.20269999999999999
-908000 	0.2215
-895000 	0.24010000000000001
-881000 	0.25869999999999999
-867000 	0.27729999999999999
-853000 	0.29580000000000001
-839000 	0.31419999999999998
-826000 	0.33260000000000001
-812000 	0.35099999999999998
-798000 	0.36930000000000002
-784000 	0.3876
-771000 	0.40579999999999999
-757000 	0.42409999999999998
-743000 	0.44230000000000003
-729000 	0.46050000000000002
-716000 	0.47870000000000001
-702000 	0.49680000000000002
-688000 	0.51500000000000001
-674000 	0.53310000000000002
-661000 	0.55130000000000001
-647000 	0.56940000000000002
-633000 	0.58750000000000002
-619000 	0.60560000000000003
-606000 	0.62360000000000004
-592000 	0.64170000000000005
-578000 	0.65980000000000005
-564000 	0.67779999999999996
-550000 	0.69589999999999996
-537000 	0.71389999999999998
-523000 	0.73199999999999998
-509000 	0.75
-495000 	0.76800000000000002
-482000 	0.78610000000000002
-468000 	0.80410000000000004
-454000 	0.82210000000000005
-440000 	0.84009999999999996
-427000 	0.85809999999999997
-413000 	0.87609999999999999
-399000 	0.89410000000000001
-385000 	0.91210000000000002
-372000 	0.93010000000000004
-358000 	0.94810000000000005
-344000 	0.96599999999999997
-330000 	0.98399999999999999
-317000 	1.002
-303000 	1.02
-289000 	1.038
-275000 	1.0559000000000001
-261000 	1.0739000000000001
-248000 	1.0919000000000001
-234000 	1.1097999999999999
-220000 	1.1277999999999999
-206000 	1.1457999999999999
-193000 	1.1637
-179000 	1.1817
-165000 	1.1996
-151000 	1.2176
-138000 	1.2355
-124000 	1.2535000000000001
-110000 	1.2714000000000001
-96000 	1.2894000000000001
-83000 	1.3072999999999999
-69000 	1.3252999999999999
-55000 	1.3431999999999999
-41000 	1.3612
-28000 	1.3791
-14000 	1.3971
0 	1.415
