"H (A_per_meter)" 	"B (tesla)"
-919000 	-1.1954
-915000 	-0.22120000000000001
-910000 	-0.0212
-898000 	0.1464
-887000 	0.20399999999999999
-876000 	0.2409
-865000 	0.26910000000000001
-854000 	0.29270000000000002
-843000 	0.31369999999999998
-833000 	0.33300000000000002
-822000 	0.35120000000000001
-811000 	0.36849999999999999
-800000 	0.38529999999999998
-789000 	0.40160000000000001
-779000 	0.41760000000000003
-768000 	0.43330000000000002
-757000 	0.44879999999999998
-746000 	0.46410000000000001
-735000 	0.4793
-724000 	0.49430000000000002
-714000 	0.50929999999999997
-703000 	0.5242
-692000 	0.53890000000000005
-681000 	0.55369999999999997
-670000 	0.56830000000000003
-660000 	0.58289999999999997
-649000 	0.59750000000000003
-638000 	0.61199999999999999
-627000 	0.62649999999999995
-616000 	0.64100000000000001
-606000 	0.65539999999999998
-595000 	0.66990000000000005
-584000 	0.68430000000000002
-573000 	0.6986
-562000 	0.71299999999999997
-551000 	0.72729999999999995
-541000 	0.74160000000000004
-530000 	0.75590000000000002
-519000 	0.7702
-508000 	0.78449999999999998
-497000 	0.79879999999999995
-487000 	0.81310000000000004
-476000 	0.82730000000000004
-465000 	0.84150000000000003
-454000 	0.85580000000000001
-443000 	0.87
-433000 	0.88419999999999999
-422000 	0.89839999999999998
-411000 	0.91259999999999997
-400000 	0.92679999999999996
-389000 	0.94099999999999995
-378000 	0.95520000000000005
-368000 	0.96940000000000004
-357000 	0.98360000000000003
-346000 	0.99780000000000002
-335000 	1.0119
-324000 	1.0261
-314000 	1.0403
-303000 	1.0544
-292000 	1.0686
-281000 	1.0827
-270000 	1.0969
-260000 	1.111
-249000 	1.1252
-238000 	1.1393
-227000 	1.1535
-216000 	1.1676
-205000 	1.1817
-195000 	1.1959
-184000 	1.21
-173000 	1.2241
-162000 	1.2383
-151000 	1.2524
-141000 	1.2665
-130000 	1.2806
-119000 	1.2948
-108000 	1.3089
-97000 	1.323
-87000 	1.3371
-76000 	1.3512
-65000 	1.3653
-54000 	1.3794999999999999
-43000 	1.3935999999999999
-32000 	1.4077
-22000 	1.4218
-11000 	1.4359
0 	1.45
