"H (A_per_meter)" 	"B (tesla)"
-430000 	-0.55979999999999996
-430000 	0.014500000000000001
-427000 	0.45529999999999998
-420000 	0.62050000000000005
-415000 	0.66569999999999996
-410000 	0.69259999999999999
-405000 	0.71179999999999999
-400000 	0.7268
-395000 	0.73960000000000004
-390000 	0.75080000000000002
-385000 	0.76100000000000001
-380000 	0.77049999999999996
-375000 	0.77949999999999997
-370000 	0.78810000000000002
-365000 	0.7964
-360000 	0.8044
-354000 	0.81230000000000002
-349000 	0.81999999999999995
-344000 	0.8276
-339000 	0.83499999999999996
-334000 	0.84240000000000004
-329000 	0.84970000000000001
-324000 	0.8569
-319000 	0.86409999999999998
-314000 	0.87119999999999997
-309000 	0.87829999999999997
-304000 	0.88529999999999998
-299000 	0.89229999999999998
-294000 	0.89929999999999999
-289000 	0.90629999999999999
-284000 	0.91320000000000001
-279000 	0.92010000000000003
-273000 	0.92700000000000005
-268000 	0.93379999999999996
-263000 	0.94069999999999998
-258000 	0.94750000000000001
-253000 	0.95430000000000004
-248000 	0.96109999999999995
-243000 	0.96789999999999998
-238000 	0.97470000000000001
-233000 	0.98140000000000005
-228000 	0.98819999999999997
-223000 	0.995
-218000 	1.0017
-213000 	1.0084
-208000 	1.0152000000000001
-203000 	1.0219
-197000 	1.0286
-192000 	1.0353000000000001
-187000 	1.042
-182000 	1.0487
-177000 	1.0553999999999999
-172000 	1.0621
-167000 	1.0688
-162000 	1.0754999999999999
-157000 	1.0822000000000001
-152000 	1.0889
-147000 	1.0954999999999999
-142000 	1.1022000000000001
-137000 	1.1089
-132000 	1.1154999999999999
-127000 	1.1222000000000001
-122000 	1.1289
-116000 	1.1355
-111000 	1.1422000000000001
-106000 	1.1488
-101000 	1.1555
-96000 	1.1620999999999999
-91000 	1.1688000000000001
-86000 	1.1754
-81000 	1.1820999999999999
-76000 	1.1887000000000001
-71000 	1.1954
-66000 	1.202
-61000 	1.2085999999999999
-56000 	1.2153
-51000 	1.2219
-46000 	1.2284999999999999
-41000 	1.2352000000000001
-35000 	1.2418
-30000 	1.2484
-25000 	1.2551000000000001
-20000 	1.2617
-15000 	1.2683
-10000 	1.2748999999999999
-5000 	1.2816000000000001
0 	1.2882
