"H (A_per_meter)" 	"B (tesla)"
-824000 	-1.0713999999999999
-820000 	-0.16639999999999999
-815000 	0.019199999999999998
-804000 	0.17430000000000001
-795000 	0.22739999999999999
-785000 	0.26119999999999999
-775000 	0.28689999999999999
-766000 	0.30840000000000001
-756000 	0.32740000000000002
-746000 	0.34489999999999998
-737000 	0.36130000000000001
-727000 	0.377
-717000 	0.3921
-707000 	0.40679999999999999
-698000 	0.42120000000000002
-688000 	0.43530000000000002
-678000 	0.44929999999999998
-669000 	0.46300000000000002
-659000 	0.47670000000000001
-649000 	0.49020000000000002
-640000 	0.50360000000000005
-630000 	0.51690000000000003
-620000 	0.5302
-611000 	0.54339999999999999
-601000 	0.55659999999999998
-591000 	0.56969999999999998
-581000 	0.58279999999999998
-572000 	0.5958
-562000 	0.60880000000000001
-552000 	0.62180000000000002
-543000 	0.63480000000000003
-533000 	0.64770000000000005
-523000 	0.66059999999999997
-514000 	0.67349999999999999
-504000 	0.68640000000000001
-494000 	0.69920000000000004
-485000 	0.71209999999999996
-475000 	0.72489999999999999
-465000 	0.73770000000000002
-455000 	0.75049999999999994
-446000 	0.76329999999999998
-436000 	0.77610000000000001
-426000 	0.78890000000000005
-417000 	0.80169999999999997
-407000 	0.81440000000000001
-397000 	0.82720000000000005
-388000 	0.83989999999999998
-378000 	0.85270000000000001
-368000 	0.86539999999999995
-359000 	0.87809999999999999
-349000 	0.89090000000000003
-339000 	0.90359999999999996
-329000 	0.9163
-320000 	0.92900000000000005
-310000 	0.94169999999999998
-300000 	0.95440000000000003
-291000 	0.96709999999999996
-281000 	0.9798
-271000 	0.99250000000000005
-262000 	1.0052000000000001
-252000 	1.0179
-242000 	1.0306
-233000 	1.0432999999999999
-223000 	1.0559000000000001
-213000 	1.0686
-204000 	1.0812999999999999
-194000 	1.0940000000000001
-184000 	1.1066
-174000 	1.1193
-165000 	1.1319999999999999
-155000 	1.1446000000000001
-145000 	1.1573
-136000 	1.1699999999999999
-126000 	1.1826000000000001
-116000 	1.1953
-107000 	1.2079
-97000 	1.2205999999999999
-87000 	1.2332000000000001
-78000 	1.2459
-68000 	1.2585
-58000 	1.2712000000000001
-48000 	1.2838000000000001
-39000 	1.2965
-29000 	1.3090999999999999
-19000 	1.3218000000000001
-10000 	1.3344
0 	1.3471
