"H (A_per_meter)" 	"B (tesla)"
-418000 	-0.54359999999999997
-417000 	-0.075399999999999995
-415000 	0.4113
-408000 	0.59740000000000004
-403000 	0.6411
-398000 	0.66720000000000002
-393000 	0.68569999999999998
-388000 	0.70030000000000003
-384000 	0.71260000000000001
-379000 	0.72350000000000003
-374000 	0.73340000000000005
-369000 	0.74260000000000004
-364000 	0.75139999999999996
-359000 	0.75970000000000004
-354000 	0.76770000000000005
-349000 	0.77549999999999997
-344000 	0.78320000000000001
-339000 	0.79059999999999997
-334000 	0.79800000000000004
-329000 	0.80520000000000003
-325000 	0.81240000000000001
-320000 	0.81950000000000001
-315000 	0.82650000000000001
-310000 	0.83340000000000003
-305000 	0.84040000000000004
-300000 	0.84719999999999995
-295000 	0.85409999999999997
-290000 	0.8609
-285000 	0.86760000000000004
-280000 	0.87439999999999996
-275000 	0.88109999999999999
-270000 	0.88780000000000003
-266000 	0.89449999999999996
-261000 	0.90110000000000001
-256000 	0.90780000000000005
-251000 	0.91439999999999999
-246000 	0.92100000000000004
-241000 	0.92759999999999998
-236000 	0.93420000000000003
-231000 	0.94079999999999997
-226000 	0.94740000000000002
-221000 	0.95389999999999997
-216000 	0.96050000000000002
-211000 	0.96699999999999997
-207000 	0.97360000000000002
-202000 	0.98009999999999997
-197000 	0.98660000000000003
-192000 	0.99319999999999997
-187000 	0.99970000000000003
-182000 	1.0062
-177000 	1.0126999999999999
-172000 	1.0192000000000001
-167000 	1.0257000000000001
-162000 	1.0322
-157000 	1.0387
-152000 	1.0451999999999999
-148000 	1.0516000000000001
-143000 	1.0581
-138000 	1.0646
-133000 	1.0710999999999999
-128000 	1.0775999999999999
-123000 	1.0840000000000001
-118000 	1.0905
-113000 	1.097
-108000 	1.1033999999999999
-103000 	1.1099000000000001
-98000 	1.1163000000000001
-93000 	1.1228
-89000 	1.1293
-84000 	1.1356999999999999
-79000 	1.1422000000000001
-74000 	1.1486000000000001
-69000 	1.1551
-64000 	1.1615
-59000 	1.1678999999999999
-54000 	1.1744000000000001
-49000 	1.1808000000000001
-44000 	1.1873
-39000 	1.1937
-34000 	1.2001999999999999
-30000 	1.2065999999999999
-25000 	1.2130000000000001
-20000 	1.2195
-15000 	1.2259
-10000 	1.2323
-5000 	1.2387999999999999
0 	1.2452000000000001
