"H (A_per_meter)" 	"B (tesla)"
-202000 	-0.26219999999999999
-201000 	0.097600000000000006
-200000 	0.69979999999999998
-197000 	0.88329999999999997
-195000 	0.92410000000000003
-192000 	0.94710000000000005
-190000 	0.96240000000000003
-187000 	0.9738
-185000 	0.98280000000000001
-183000 	0.99039999999999995
-180000 	0.99709999999999999
-178000 	1.0029999999999999
-176000 	1.0085
-173000 	1.0135000000000001
-171000 	1.0183
-168000 	1.0227999999999999
-166000 	1.0270999999999999
-164000 	1.0313000000000001
-161000 	1.0353000000000001
-159000 	1.0392999999999999
-157000 	1.0430999999999999
-154000 	1.0468999999999999
-152000 	1.0506
-149000 	1.0543
-147000 	1.0579000000000001
-145000 	1.0613999999999999
-142000 	1.0649
-140000 	1.0684
-138000 	1.0719000000000001
-135000 	1.0752999999999999
-133000 	1.0787
-130000 	1.0821000000000001
-128000 	1.0854999999999999
-126000 	1.0889
-123000 	1.0922000000000001
-121000 	1.0954999999999999
-119000 	1.0988
-116000 	1.1021000000000001
-114000 	1.1053999999999999
-111000 	1.1087
-109000 	1.1119000000000001
-107000 	1.1152
-104000 	1.1184000000000001
-102000 	1.1216999999999999
-100000 	1.1249
-97000 	1.1281000000000001
-95000 	1.1314
-93000 	1.1346000000000001
-90000 	1.1377999999999999
-88000 	1.141
-85000 	1.1442000000000001
-83000 	1.1474
-81000 	1.1506000000000001
-78000 	1.1537999999999999
-76000 	1.1569
-74000 	1.1600999999999999
-71000 	1.1633
-69000 	1.1665000000000001
-66000 	1.1696
-64000 	1.1728000000000001
-62000 	1.1759999999999999
-59000 	1.1791
-57000 	1.1822999999999999
-55000 	1.1854
-52000 	1.1886000000000001
-50000 	1.1917
-47000 	1.1949000000000001
-45000 	1.198
-43000 	1.2012
-40000 	1.2042999999999999
-38000 	1.2075
-36000 	1.2105999999999999
-33000 	1.2137
-31000 	1.2169000000000001
-28000 	1.22
-26000 	1.2232000000000001
-24000 	1.2262999999999999
-21000 	1.2294
-19000 	1.2325999999999999
-17000 	1.2357
-14000 	1.2387999999999999
-12000 	1.2419
-9000 	1.2451000000000001
-7000 	1.2482
-5000 	1.2513000000000001
-2000 	1.2544
0 	1.2576000000000001
