"H (A_per_meter)" 	"B (tesla)"
-417000 	-0.54169999999999996
-416000 	0.058700000000000002
-413000 	0.51939999999999997
-407000 	0.69140000000000001
-402000 	0.73819999999999997
-397000 	0.76580000000000004
-392000 	0.7853
-387000 	0.80059999999999998
-382000 	0.81330000000000002
-377000 	0.8246
-372000 	0.83479999999999999
-368000 	0.84419999999999995
-363000 	0.85309999999999997
-358000 	0.86150000000000004
-353000 	0.86970000000000003
-348000 	0.87760000000000005
-343000 	0.88529999999999998
-338000 	0.89280000000000004
-333000 	0.9002
-328000 	0.90749999999999997
-323000 	0.91469999999999996
-319000 	0.92179999999999995
-314000 	0.92889999999999995
-309000 	0.93589999999999995
-304000 	0.94279999999999997
-299000 	0.94969999999999999
-294000 	0.95650000000000002
-289000 	0.96330000000000005
-284000 	0.97009999999999996
-279000 	0.97689999999999999
-274000 	0.98360000000000003
-270000 	0.99029999999999996
-265000 	0.997
-260000 	1.0036
-255000 	1.0103
-250000 	1.0168999999999999
-245000 	1.0235000000000001
-240000 	1.0301
-235000 	1.0367
-230000 	1.0432999999999999
-225000 	1.0498000000000001
-221000 	1.0564
-216000 	1.0629
-211000 	1.0694999999999999
-206000 	1.0760000000000001
-201000 	1.0825
-196000 	1.089
-191000 	1.0955999999999999
-186000 	1.1021000000000001
-181000 	1.1086
-176000 	1.1151
-172000 	1.1214999999999999
-167000 	1.1279999999999999
-162000 	1.1345000000000001
-157000 	1.141
-152000 	1.1475
-147000 	1.1538999999999999
-142000 	1.1604000000000001
-137000 	1.1669
-132000 	1.1733
-127000 	1.1798
-123000 	1.1861999999999999
-118000 	1.1927000000000001
-113000 	1.1991000000000001
-108000 	1.2056
-103000 	1.212
-98000 	1.2184999999999999
-93000 	1.2249000000000001
-88000 	1.2313000000000001
-83000 	1.2378
-78000 	1.2442
-74000 	1.2505999999999999
-69000 	1.2571000000000001
-64000 	1.2635000000000001
-59000 	1.2699
-54000 	1.2764
-49000 	1.2827999999999999
-44000 	1.2891999999999999
-39000 	1.2956000000000001
-34000 	1.302
-29000 	1.3085
-25000 	1.3149
-20000 	1.3212999999999999
-15000 	1.3277000000000001
-10000 	1.3341000000000001
-5000 	1.3405
0 	1.347
