"H (A_per_meter)" 	"B (tesla)"
-109000 	-0.14219999999999999
-109000 	0.17680000000000001
-108000 	0.82430000000000003
-107000 	0.95189999999999997
-105000 	0.98970000000000002
-104000 	1.0104
-103000 	1.0238
-102000 	1.0334000000000001
-100000 	1.0407999999999999
-99000 	1.0468
-98000 	1.0519000000000001
-96000 	1.0563
-95000 	1.0602
-94000 	1.0637000000000001
-93000 	1.0669999999999999
-91000 	1.0700000000000001
-90000 	1.0729
-89000 	1.0755999999999999
-87000 	1.0782
-86000 	1.0807
-85000 	1.0831
-84000 	1.0854999999999999
-82000 	1.0876999999999999
-81000 	1.0899000000000001
-80000 	1.0921000000000001
-78000 	1.0943000000000001
-77000 	1.0963000000000001
-76000 	1.0984
-75000 	1.1004
-73000 	1.1024
-72000 	1.1044
-71000 	1.1064000000000001
-69000 	1.1083000000000001
-68000 	1.1103000000000001
-67000 	1.1122000000000001
-66000 	1.1141000000000001
-64000 	1.1160000000000001
-63000 	1.1177999999999999
-62000 	1.1196999999999999
-60000 	1.1215999999999999
-59000 	1.1234
-58000 	1.1252
-57000 	1.1271
-55000 	1.1289
-54000 	1.1307
-53000 	1.1325000000000001
-51000 	1.1343000000000001
-50000 	1.1361000000000001
-49000 	1.1378999999999999
-48000 	1.1396999999999999
-46000 	1.1415
-45000 	1.1433
-44000 	1.145
-42000 	1.1468
-41000 	1.1486000000000001
-40000 	1.1503000000000001
-39000 	1.1520999999999999
-37000 	1.1537999999999999
-36000 	1.1556
-35000 	1.1573
-33000 	1.1591
-32000 	1.1608000000000001
-31000 	1.1626000000000001
-30000 	1.1642999999999999
-28000 	1.1660999999999999
-27000 	1.1677999999999999
-26000 	1.1695
-24000 	1.1713
-23000 	1.173
-22000 	1.1747000000000001
-21000 	1.1765000000000001
-19000 	1.1781999999999999
-18000 	1.1798999999999999
-17000 	1.1816
-15000 	1.1833
-14000 	1.1851
-13000 	1.1868000000000001
-12000 	1.1884999999999999
-10000 	1.1901999999999999
-9000 	1.1919
-8000 	1.1937
-6000 	1.1954
-5000 	1.1971000000000001
-4000 	1.1988000000000001
-3000 	1.2004999999999999
-1000 	1.2021999999999999
0 	1.2039
