"H (A_per_meter)" 	"B (tesla)"
-45000 	-0.058700000000000002
-45000 	0.15770000000000001
-45000 	0.83750000000000002
-44000 	0.95489999999999997
-44000 	0.98909999999999998
-43000 	1.0074000000000001
-42000 	1.0189999999999999
-42000 	1.0270999999999999
-41000 	1.0330999999999999
-41000 	1.0378000000000001
-40000 	1.0416000000000001
-40000 	1.0448999999999999
-39000 	1.0476000000000001
-39000 	1.0501
-38000 	1.0522
-38000 	1.0542
-37000 	1.056
-37000 	1.0576000000000001
-36000 	1.0591999999999999
-36000 	1.0606
-35000 	1.0620000000000001
-35000 	1.0632999999999999
-34000 	1.0646
-33000 	1.0658000000000001
-33000 	1.0669
-32000 	1.0680000000000001
-32000 	1.0690999999999999
-31000 	1.0702
-31000 	1.0711999999999999
-30000 	1.0722
-30000 	1.0731999999999999
-29000 	1.0741000000000001
-29000 	1.0750999999999999
-28000 	1.0760000000000001
-28000 	1.0769
-27000 	1.0778000000000001
-27000 	1.0787
-26000 	1.0795999999999999
-25000 	1.0804
-25000 	1.0812999999999999
-24000 	1.0822000000000001
-24000 	1.083
-23000 	1.0838000000000001
-23000 	1.0847
-22000 	1.0854999999999999
-22000 	1.0863
-21000 	1.0871
-21000 	1.0879000000000001
-20000 	1.0887
-20000 	1.0894999999999999
-19000 	1.0903
-19000 	1.0911
-18000 	1.0919000000000001
-18000 	1.0926
-17000 	1.0933999999999999
-16000 	1.0942000000000001
-16000 	1.095
-15000 	1.0956999999999999
-15000 	1.0965
-14000 	1.0972999999999999
-14000 	1.0980000000000001
-13000 	1.0988
-13000 	1.0994999999999999
-12000 	1.1003000000000001
-12000 	1.101
-11000 	1.1017999999999999
-11000 	1.1025
-10000 	1.1032999999999999
-10000 	1.1040000000000001
-9000 	1.1048
-8000 	1.1054999999999999
-8000 	1.1062000000000001
-7000 	1.107
-7000 	1.1076999999999999
-6000 	1.1085
-6000 	1.1092
-5000 	1.1099000000000001
-5000 	1.1107
-4000 	1.1113999999999999
-4000 	1.1121000000000001
-3000 	1.1128
-3000 	1.1135999999999999
-2000 	1.1143000000000001
-2000 	1.115
-1000 	1.1157999999999999
-1000 	1.1165
0 	1.1172
